"time","dayOfWeek","weekDay","workHour","people","occupancyNote","inCo2","inPressure","inTemp","inHumid","inPart2_5","inPart10","outHumid","outTemp","outPressure","windSpeed","peopleEvery30Min","dCo2since30Min","dMinSince30Min","people2Bin","people2EqualBin","people3Bin","people3EqualBin","peopleChange","halfHour","halfHour2","people_dlag1","people_dlead1","inCo2_dlag1","inCo2_dlead1","inPressure_dlag1","inPressure_dlead1","inTemp_dlag1","inTemp_dlead1","inHumid_dlag1","inHumid_dlead1","inPart2_5_dlag1","inPart2_5_dlead1","inPart10_dlag1","inPart10_dlead1","outHumid_dlag1","outHumid_dlead1","outTemp_dlag1","outTemp_dlead1","outPressure_dlag1","outPressure_dlead1","windSpeed_dlag1","windSpeed_dlead1","ventilationA","ventilationB1","ventilationB2"
2022-06-16 10:31:00,"Thursday","weekday","working",5,"",766.666666666667,1029,23,42,5,9,40.57,22,1022.8,4.51666666666667,4.33333333333333,-18.3333333333334,4,"occupied","4-and-higher","0-to-9","2-to-5","unchanged",2022-06-16 10:30:00,"10:30",0,-0.333333333333333,-8.66666666666674,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0999999999999996,0.100000000000001,2,0,2
2022-06-16 10:37:00,"Thursday","weekday","working",4.66666666666667,"",780.666666666667,1029,23,42,5,9,40.57,22,1022.8,4.61666666666667,4.33333333333333,-4.33333333333337,6,"occupied","4-and-higher","0-to-9","2-to-5","decrease",2022-06-16 11:00:00,"11:00",-0.333333333333333,2,14,7.33333333333337,0,0,0,0,0,-1,0,-1,0,-2,0,0,0,0,0,0,0.100000000000001,0.0999999999999996,0,0,0
2022-06-16 10:43:00,"Thursday","weekday","working",6.66666666666667,"",788,1029,23,41,4,7,40.57,22,1022.8,4.71666666666667,4.33333333333333,3,8,"occupied","4-and-higher","0-to-9","6-and-higher","increase",2022-06-16 11:00:00,"11:00",2,-0.5,7.33333333333337,2.66666666666663,0,0,0,0,-1,0,-1,1,-2,2,0,0,0,0,0,0,0.0999999999999996,0.0999999999999996,0,0,0
2022-06-16 10:49:00,"Thursday","weekday","working",6.16666666666667,"",790.666666666667,1029,23,41,5,9,40.57,22,1022.8,4.81666666666667,6.16666666666667,0,0,"occupied","4-and-higher","0-to-9","6-and-higher","decrease",2022-06-16 11:00:00,"11:00",-0.5,0.333333333333333,2.66666666666663,5,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0.0999999999999996,0.100000000000001,2,0,2
2022-06-16 10:55:00,"Thursday","weekday","working",6.5,"",795.666666666667,1029,24,41,5,9,40.57,22,1022.8,4.91666666666667,6.16666666666667,5,2,"occupied","4-and-higher","0-to-9","6-and-higher","increase",2022-06-16 11:00:00,"11:00",0.333333333333333,-1.5,5,-9,0,0,1,0,0,-2,0,-2,0,-4,0,-2.11,0,2,0,0.31666666666672,0.100000000000001,-1.5,6,0,6
2022-06-16 13:25:00,"Thursday","weekday","working",5,"",786.666666666667,1029,24,39,3,5,38.46,24,1023.11666666667,3.41666666666667,4,6,2,"occupied","4-and-higher","0-to-9","2-to-5","increase",2022-06-16 13:30:00,"13:30",-1.5,0.833333333333333,-9,-8.33333333333326,0,0,0,0,-2,0,-2,0,-4,0,-2.11,0.536000000000001,2,0,0.31666666666672,-0.0199999999999818,-1.5,0.1,6,6,0
2022-06-16 13:31:00,"Thursday","weekday","working",5.83333333333333,"",778.333333333333,1029,24,39,3,5,38.996,24,1023.09666666667,3.51666666666667,4,-2.33333333333326,4,"occupied","4-and-higher","0-to-9","2-to-5","increase",2022-06-16 13:30:00,"13:30",0.833333333333333,-2,-8.33333333333326,-6.66666666666674,0,0,0,-1,0,0,0,0,0,0,0.536000000000001,0.536000000000001,0,0,-0.0199999999999818,-0.0199999999999818,0.1,0.1,6,6,0
2022-06-16 13:37:00,"Thursday","weekday","working",3.83333333333333,"",771.666666666667,1029,23,39,3,5,39.532,24,1023.07666666667,3.61666666666667,4,-9,6,"occupied","0-to-3","0-to-9","2-to-5","decrease",2022-06-16 14:00:00,"14:00",-2,-0.333333333333333,-6.66666666666674,-2.66666666666663,0,0,-1,0,0,0,0,-1,0,-2,0.536000000000001,0.535999999999994,0,0,-0.0199999999999818,-0.0199999999999818,0.1,0.1,6,6,0
2022-06-16 13:43:00,"Thursday","weekday","working",3.5,"",769,1029,23,39,2,3,40.068,24,1023.05666666667,3.71666666666667,4,-11.6666666666666,8,"occupied","0-to-3","0-to-9","2-to-5","decrease",2022-06-16 14:00:00,"14:00",-0.333333333333333,0.5,-2.66666666666663,-11.6666666666666,0,0,0,0,0,0,-1,0,-2,0,0.535999999999994,0.536000000000001,0,0,-0.0199999999999818,-0.0200000000000955,0.1,0.0999999999999996,6,6,0
2022-06-16 13:49:00,"Thursday","weekday","working",4,"",757.333333333333,1029,23,39,2,3,40.604,24,1023.03666666667,3.81666666666667,4,0,0,"occupied","4-and-higher","0-to-9","2-to-5","increase",2022-06-16 14:00:00,"14:00",0.5,-0.166666666666667,-11.6666666666666,-9.66666666666674,0,0,0,0,0,0,0,0,0,0,0.536000000000001,0.536000000000001,0,0,-0.0200000000000955,-0.0199999999999818,0.0999999999999996,0.1,6,6,0
2022-06-16 13:55:00,"Thursday","weekday","working",3.83333333333333,"",747.666666666667,1029,23,39,2,3,41.14,24,1023.01666666667,3.91666666666667,4,-9.66666666666674,2,"occupied","0-to-3","0-to-9","2-to-5","decrease",2022-06-16 14:00:00,"14:00",-0.166666666666667,-0.833333333333333,-9.66666666666674,-14.3333333333333,0,0,0,0,0,1,0,0,0,0,0.536000000000001,-0.536000000000001,0,0,-0.0199999999999818,-0.0149999999999864,0.1,0.0833333333333335,6,6,0
2022-06-16 14:01:00,"Thursday","weekday","working",3,"",733.333333333333,1029,23,40,2,3,40.604,24,1023.00166666667,4,4,-24,4,"occupied","0-to-3","0-to-9","2-to-5","decrease",2022-06-16 14:00:00,"14:00",-0.833333333333333,0.666666666666667,-14.3333333333333,-9.66666666666674,0,0,0,0,1,0,0,0,0,0,-0.536000000000001,-0.536000000000001,0,0,-0.0149999999999864,0.00999999999999091,0.0833333333333335,0,6,6,0
2022-06-16 14:07:00,"Thursday","weekday","working",3.66666666666667,"",723.666666666667,1029,23,40,2,3,40.068,24,1023.01166666667,4,4,-33.6666666666667,6,"occupied","0-to-3","0-to-9","2-to-5","increase",2022-06-16 14:30:00,"14:30",0.666666666666667,2,-9.66666666666674,-17,0,0,0,0,0,0,0,0,0,0,-0.536000000000001,-0.535999999999994,0,0,0.00999999999999091,0.00999999999999091,0,0,6,6,0
2022-06-16 14:13:00,"Thursday","weekday","working",5.66666666666667,"",706.666666666667,1029,23,40,2,3,39.532,24,1023.02166666667,4,4,-50.6666666666667,8,"occupied","4-and-higher","0-to-9","2-to-5","increase",2022-06-16 14:30:00,"14:30",2,-0.666666666666667,-17,-10.6666666666666,0,0,0,0,0,0,0,0,0,0,-0.535999999999994,-0.536000000000001,0,0,0.00999999999999091,0.00999999999999091,0,0,6,6,0
2022-06-16 14:19:00,"Thursday","weekday","working",5,"",696,1029,23,40,2,3,38.996,24,1023.03166666667,4,5,0,0,"occupied","4-and-higher","0-to-9","2-to-5","decrease",2022-06-16 14:30:00,"14:30",-0.666666666666667,0,-10.6666666666666,-13.6666666666666,0,0,0,0,0,1,0,0,0,0,-0.536000000000001,-0.536000000000001,0,0,0.00999999999999091,0.00999999999999091,0,0,6,6,0
2022-06-16 14:25:00,"Thursday","weekday","working",5,"",682.333333333333,1029,23,41,2,3,38.46,24,1023.04166666667,4,5,-13.6666666666666,2,"occupied","4-and-higher","0-to-9","2-to-5","unchanged",2022-06-16 14:30:00,"14:30",0,0,-13.6666666666666,-9.33333333333337,0,0,0,0,1,0,0,0,0,0,-0.536000000000001,0.536000000000001,0,0,0.00999999999999091,0.0100000000001046,0,0,6,6,0
2022-06-16 14:31:00,"Thursday","weekday","working",5,"",673,1029,23,41,2,3,38.996,24,1023.05166666667,4,5,-23,4,"occupied","4-and-higher","0-to-9","2-to-5","unchanged",2022-06-16 14:30:00,"14:30",0,0,-9.33333333333337,-6.66666666666663,0,0,0,0,0,0,0,0,0,0,0.536000000000001,0.536000000000001,0,0,0.0100000000001046,0.00999999999999091,0,0,6,6,0
2022-06-16 14:37:00,"Thursday","weekday","working",5,"",666.333333333333,1029,23,41,2,3,39.532,24,1023.06166666667,4,5,-29.6666666666666,6,"occupied","4-and-higher","0-to-9","2-to-5","unchanged",2022-06-16 15:00:00,"15:00",0,-0.5,-6.66666666666663,-13.3333333333334,0,0,0,0,0,0,0,0,0,0,0.536000000000001,0.535999999999994,0,0,0.00999999999999091,0.00999999999999091,0,0,6,6,0
2022-06-16 14:43:00,"Thursday","weekday","working",4.5,"",653,1029,23,41,2,3,40.068,24,1023.07166666667,4,5,-43,8,"occupied","4-and-higher","0-to-9","2-to-5","decrease",2022-06-16 15:00:00,"15:00",-0.5,-1,-13.3333333333334,-14,0,0,0,0,0,0,0,0,0,0,0.535999999999994,0.536000000000001,0,0,0.00999999999999091,0.00999999999999091,0,0,6,6,0
2022-06-16 14:49:00,"Thursday","weekday","working",3.5,"",639,1029,23,41,2,3,40.604,24,1023.08166666667,4,3.5,0,0,"occupied","0-to-3","0-to-9","2-to-5","decrease",2022-06-16 15:00:00,"15:00",-1,-1.5,-14,-10.6666666666666,0,0,0,0,0,0,0,0,0,0,0.536000000000001,0.536000000000001,0,0,0.00999999999999091,0.00999999999999091,0,0,6,6,0
2022-06-16 14:55:00,"Thursday","weekday","working",2,"",628.333333333333,1029,23,41,2,3,41.14,24,1023.09166666667,4,3.5,-10.6666666666666,2,"occupied","0-to-3","0-to-9","2-to-5","decrease",2022-06-16 15:00:00,"15:00",-1.5,0,-10.6666666666666,-0.666666666666742,0,0,0,0,0,0,0,0,0,0,0.536000000000001,-0.479999999999997,0,0.199999999999999,0.00999999999999091,0.0066666666666606,0,-0.0166666666666666,6,6,0
2022-06-16 15:01:00,"Thursday","weekday","working",2,"",627.666666666667,1029,23,41,2,3,40.66,24.2,1023.09833333333,3.98333333333333,3.5,-11.3333333333334,4,"occupied","0-to-3","0-to-9","2-to-5","unchanged",2022-06-16 15:00:00,"15:00",0,-0.333333333333333,-0.666666666666742,-6,0,0,0,0,0,0,0,0,0,0,-0.479999999999997,-0.480000000000004,0.199999999999999,0.199999999999999,0.0066666666666606,-0.00999999999999091,-0.0166666666666666,-0.1,6,6,0
2022-06-16 15:07:00,"Thursday","weekday","working",1.66666666666667,"",621.666666666667,1029,23,41,2,3,40.18,24.4,1023.08833333333,3.88333333333333,3.5,-17.3333333333334,6,"empty","0-to-3","0-to-9","0-to-1","decrease",2022-06-16 15:30:00,"15:30",-0.333333333333333,0.666666666666667,-6,-6.33333333333326,0,0,0,0,0,0,0,0,0,0,-0.480000000000004,-0.479999999999997,0.199999999999999,0.200000000000003,-0.00999999999999091,-0.00999999999999091,-0.1,-0.1,6,6,0
2022-06-16 15:13:00,"Thursday","weekday","working",2.33333333333333,"",615.333333333333,1029,23,41,2,3,39.7,24.6,1023.07833333333,3.78333333333333,3.5,-23.6666666666666,8,"occupied","0-to-3","0-to-9","2-to-5","increase",2022-06-16 15:30:00,"15:30",0.666666666666667,0.666666666666667,-6.33333333333326,-11.3333333333334,0,0,0,0,0,1,0,0,0,0,-0.479999999999997,-0.480000000000004,0.200000000000003,0.199999999999999,-0.00999999999999091,-0.00999999999999091,-0.1,-0.0999999999999996,6,6,0
2022-06-16 15:19:00,"Thursday","weekday","working",3,"",604,1029,23,42,2,3,39.22,24.8,1023.06833333333,3.68333333333333,3,0,0,"occupied","0-to-3","0-to-9","2-to-5","increase",2022-06-16 15:30:00,"15:30",0.666666666666667,0,-11.3333333333334,3.66666666666663,0,0,0,0,1,0,0,0,0,0,-0.480000000000004,-0.479999999999997,0.199999999999999,0.199999999999999,-0.00999999999999091,-0.00999999999999091,-0.0999999999999996,-0.1,6,6,0
2022-06-16 15:25:00,"Thursday","weekday","working",3,"",607.666666666667,1029,23,42,2,3,38.74,25,1023.05833333333,3.58333333333333,3,3.66666666666663,2,"occupied","0-to-3","0-to-9","2-to-5","unchanged",2022-06-16 15:30:00,"15:30",0,0,3.66666666666663,5,0,0,0,0,0,0,0,0,0,0,-0.479999999999997,-0.0559999999999974,0.199999999999999,-0.199999999999999,-0.00999999999999091,-0.0100000000001046,-0.1,-0.1,6,6,0
2022-06-16 15:31:00,"Thursday","weekday","working",3,"",612.666666666667,1029,23,42,2,3,38.684,24.8,1023.04833333333,3.48333333333333,3,8.66666666666663,4,"occupied","0-to-3","0-to-9","2-to-5","unchanged",2022-06-16 15:30:00,"15:30",0,-0.666666666666667,5,10,0,0,0,0,0,0,0,0,0,0,-0.0559999999999974,-0.0560000000000045,-0.199999999999999,-0.199999999999999,-0.0100000000001046,-0.00999999999999091,-0.1,-0.1,6,6,0
2022-06-16 15:37:00,"Thursday","weekday","working",2.33333333333333,"",622.666666666667,1029,23,42,2,3,38.628,24.6,1023.03833333333,3.38333333333333,3,18.6666666666666,6,"occupied","0-to-3","0-to-9","2-to-5","decrease",2022-06-16 16:00:00,"16:00",-0.666666666666667,-1.33333333333333,10,-11.3333333333333,0,0,0,0,0,1,0,0,0,0,-0.0560000000000045,-0.0559999999999974,-0.199999999999999,-0.200000000000003,-0.00999999999999091,-0.00999999999999091,-0.1,-0.1,6,6,0
2022-06-16 15:43:00,"Thursday","weekday","working",1,"",611.333333333333,1029,23,43,2,3,38.572,24.4,1023.02833333333,3.28333333333333,3,7.33333333333337,8,"empty","0-to-3","0-to-9","0-to-1","decrease",2022-06-16 16:00:00,"16:00",-1.33333333333333,0,-11.3333333333333,-5.66666666666674,0,0,0,-1,1,0,0,0,0,0,-0.0559999999999974,-0.0560000000000045,-0.200000000000003,-0.199999999999999,-0.00999999999999091,-0.00999999999999091,-0.1,-0.0999999999999996,6,6,0
2022-06-16 15:49:00,"Thursday","weekday","working",1,"",605.666666666667,1029,22,43,2,3,38.516,24.2,1023.01833333333,3.18333333333333,1,0,0,"empty","0-to-3","0-to-9","0-to-1","unchanged",2022-06-16 16:00:00,"16:00",0,0,-5.66666666666674,12,0,0,-1,0,0,0,0,0,0,0,-0.0560000000000045,-0.0559999999999974,-0.199999999999999,-0.199999999999999,-0.00999999999999091,-0.00999999999999091,-0.0999999999999996,-0.1,6,6,0
2022-06-16 15:55:00,"Thursday","weekday","working",1,"",617.666666666667,1029,22,43,2,3,38.46,24,1023.00833333333,3.08333333333333,1,12,2,"empty","0-to-3","0-to-9","0-to-1","unchanged",2022-06-16 16:00:00,"16:00",0,0.666666666666667,12,4.33333333333337,0,0,0,0,0,0,0,0,0,0,-0.0559999999999974,0.478000000000002,-0.199999999999999,-0.199999999999999,-0.00999999999999091,-0.0116666666666561,-0.1,-0.0833333333333335,6,6,0
2022-06-16 16:01:00,"Thursday","weekday","working",1.66666666666667,"",622,1029,22,43,2,3,38.938,23.8,1022.99666666667,3,1,16.3333333333334,4,"empty","0-to-3","0-to-9","0-to-1","increase",2022-06-16 16:00:00,"16:00",0.666666666666667,-0.666666666666667,4.33333333333337,5,0,0,0,0,0,0,0,0,0,0,0.478000000000002,0.478000000000002,-0.199999999999999,-0.199999999999999,-0.0116666666666561,-0.0199999999999818,-0.0833333333333335,0,6,6,0
2022-06-16 16:07:00,"Thursday","weekday","working",1,"",627,1029,22,43,2,3,39.416,23.6,1022.97666666667,3,1,21.3333333333334,6,"empty","0-to-3","0-to-9","0-to-1","decrease",2022-06-16 16:30:00,"16:30",-0.666666666666667,0,5,-0.333333333333371,0,0,0,0,0,1,0,0,0,0,0.478000000000002,0.477999999999994,-0.199999999999999,-0.200000000000003,-0.0199999999999818,-0.0199999999999818,0,0,6,6,0
2022-06-16 16:13:00,"Thursday","weekday","working",1,"",626.666666666667,1029,22,44,2,3,39.894,23.4,1022.95666666667,3,1,21,8,"empty","0-to-3","0-to-9","0-to-1","unchanged",2022-06-16 16:30:00,"16:30",0,0,-0.333333333333371,-24.3333333333333,0,0,0,0,1,0,0,0,0,0,0.477999999999994,0.478000000000002,-0.200000000000003,-0.199999999999999,-0.0199999999999818,-0.0200000000000955,0,0,6,6,0
2022-06-16 16:19:00,"Thursday","weekday","working",1,"",602.333333333333,1029,22,44,2,3,40.372,23.2,1022.93666666667,3,1,0,0,"empty","0-to-3","0-to-9","0-to-1","unchanged",2022-06-16 16:30:00,"16:30",0,0,-24.3333333333333,-0.333333333333371,0,0,0,0,0,0,0,0,0,0,0.478000000000002,0.478000000000002,-0.199999999999999,-0.199999999999999,-0.0200000000000955,-0.0199999999999818,0,0,6,6,0
2022-06-16 16:25:00,"Thursday","weekday","working",1,"",602,1029,22,44,2,3,40.85,23,1022.91666666667,3,1,-0.333333333333371,2,"empty","0-to-3","0-to-9","0-to-1","unchanged",2022-06-16 16:30:00,"16:30",0,0,-0.333333333333371,-8.33333333333337,0,0,0,0,0,0,0,0,0,0,0.478000000000002,-0.478000000000002,-0.199999999999999,0.199999999999999,-0.0199999999999818,-0.0199999999999818,0,0,6,6,0
2022-06-16 16:31:00,"Thursday","weekday","working",1,"",593.666666666667,1029,22,44,2,3,40.372,23.2,1022.89666666667,3,1,-8.66666666666674,4,"empty","0-to-3","0-to-9","0-to-1","unchanged",2022-06-16 16:30:00,"16:30",0,0,-8.33333333333337,-8.66666666666663,0,0,0,0,0,0,0,0,0,0,-0.478000000000002,-0.478000000000002,0.199999999999999,0.199999999999999,-0.0199999999999818,-0.0199999999999818,0,0,6,6,0
2022-06-16 16:37:00,"Thursday","weekday","working",1,"",585,1029,22,44,2,3,39.894,23.4,1022.87666666667,3,1,-17.3333333333334,6,"empty","0-to-3","0-to-9","0-to-1","unchanged",2022-06-16 17:00:00,"17:00",0,0,-8.66666666666663,-3.33333333333337,0,0,0,0,0,0,0,0,0,0,-0.478000000000002,-0.477999999999994,0.199999999999999,0.200000000000003,-0.0199999999999818,-0.0199999999999818,0,0,6,6,0
2022-06-16 16:43:00,"Thursday","weekday","working",1,"",581.666666666667,1029,22,44,2,3,39.416,23.6,1022.85666666667,3,1,-20.6666666666667,8,"empty","0-to-3","0-to-9","0-to-1","unchanged",2022-06-16 17:00:00,"17:00",0,0,-3.33333333333337,-6,0,0,0,0,0,1,0,0,0,0,-0.477999999999994,-0.478000000000002,0.200000000000003,0.199999999999999,-0.0199999999999818,-0.0200000000000955,0,0,6,6,0
2022-06-16 16:49:00,"Thursday","weekday","working",1,"",575.666666666667,1029,22,45,2,3,38.938,23.8,1022.83666666667,3,1,0,0,"empty","0-to-3","0-to-9","0-to-1","unchanged",2022-06-16 17:00:00,"17:00",0,0,-6,-6,0,0,0,-1,1,0,0,0,0,0,-0.478000000000002,-0.478000000000002,0.199999999999999,0.199999999999999,-0.0200000000000955,-0.0199999999999818,0,0,6,6,0
2022-06-16 16:55:00,"Thursday","weekday","working",1,"",569.666666666667,1029,21,45,2,3,38.46,24,1022.81666666667,3,1,-6,2,"empty","0-to-3","0-to-9","0-to-1","unchanged",2022-06-16 17:00:00,"17:00",0,0,-6,-2.33333333333326,0,0,-1,0,0,0,0,0,0,0,-0.478000000000002,0,0.199999999999999,0,-0.0199999999999818,-0.0133333333333212,0,0.0166666666666666,6,6,0
2022-06-16 17:01:00,"Thursday","weekday","working",1,"",567.333333333333,1029,21,45,2,3,38.46,24,1022.80333333333,3.01666666666667,1,-8.33333333333326,4,"empty","0-to-3","0-to-9","0-to-1","unchanged",2022-06-16 17:00:00,"17:00",0,1.16666666666667,-2.33333333333326,3.33333333333326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133333333333212,0.0199999999999818,0.0166666666666666,0.1,6,6,0
2022-06-16 17:07:00,"Thursday","weekday","working",2.16666666666667,"",570.666666666667,1029,21,45,2,3,38.46,24,1022.82333333333,3.11666666666667,1,-5,6,"occupied","0-to-3","0-to-9","2-to-5","increase",2022-06-16 17:30:00,"17:30",1.16666666666667,0.333333333333333,3.33333333333326,-10.6666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199999999999818,0.0199999999999818,0.1,0.1,6,6,0
