station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
EHBK,2022-03-28 12:55,64.40,41.00,42.28,M,4.00,0.00,30.15,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,EHBK 281255Z AUTO VRB04KT 9999 NCD 18/05 Q1021 NOSIG,M
EHBK,2022-03-28 13:25,64.40,41.00,42.28,M,5.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,EHBK 281325Z AUTO VRB05KT 9999 NCD 18/05 Q1020 NOSIG,M
EHBK,2022-03-28 13:55,64.40,39.20,39.43,230.00,8.00,0.00,30.12,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,EHBK 281355Z AUTO 23008KT 190V270 9999 NCD 18/04 Q1020 NOSIG,M
EHBK,2022-03-28 14:25,64.40,39.20,39.43,270.00,7.00,0.00,30.09,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,EHBK 281425Z AUTO 27007KT 230V320 9999 NSC 18/04 Q1019 NOSIG,M
EHBK,2022-03-28 14:55,62.60,41.00,45.04,260.00,8.00,0.00,30.09,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,EHBK 281455Z AUTO 26008KT 210V320 9999 NSC 17/05 Q1019 NOSIG,M
EHBK,2022-03-28 15:25,62.60,37.40,39.14,250.00,8.00,0.00,30.09,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,EHBK 281525Z AUTO 25008KT 210V300 9999 NSC 17/03 Q1019 NOSIG,M
EHBK,2022-03-28 15:55,62.60,37.40,39.14,260.00,7.00,0.00,30.09,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,EHBK 281555Z AUTO 26007KT 220V310 9999 NSC 17/03 Q1019 NOSIG,M
EHBK,2022-03-28 16:25,60.80,37.40,41.71,260.00,5.00,0.00,30.06,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,60.80,EHBK 281625Z AUTO 26005KT 220V330 9999 NSC 16/03 Q1018 NOSIG,M
EHBK,2022-03-28 16:55,59.00,37.40,44.47,270.00,4.00,0.00,30.06,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,EHBK 281655Z AUTO 27004KT 230V330 9999 NSC 15/03 Q1018 NOSIG,M
EHBK,2022-03-28 17:25,59.00,37.40,44.47,310.00,3.00,0.00,30.06,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,59.00,EHBK 281725Z AUTO 31003KT 270V350 9999 NSC 15/03 Q1018 NOSIG,M
EHBK,2022-03-28 17:55,57.20,39.20,50.91,320.00,3.00,0.00,30.06,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,EHBK 281755Z AUTO 32003KT 9999 NSC 14/04 Q1018 NOSIG,M
EHBK,2022-03-28 18:25,55.40,39.20,54.34,330.00,3.00,0.00,30.06,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,EHBK 281825Z AUTO 33003KT 9999 NSC 13/04 Q1018 NOSIG,M
EHBK,2022-03-28 18:55,55.40,42.80,62.46,360.00,6.00,0.00,30.06,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,EHBK 281855Z AUTO 36006KT 330V030 9999 NSC 13/06 Q1018 NOSIG,M
EHBK,2022-03-28 19:25,53.60,42.80,66.70,20.00,6.00,0.00,30.06,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,EHBK 281925Z AUTO 02006KT 9999 NSC 12/06 Q1018 NOSIG,M
EHBK,2022-03-28 19:55,53.60,42.80,66.70,20.00,7.00,0.00,30.06,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,EHBK 281955Z AUTO 02007KT 9999 NSC 12/06 Q1018 NOSIG,M
EHBK,2022-03-28 20:25,51.80,42.80,71.26,30.00,5.00,0.00,30.03,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,EHBK 282025Z AUTO 03005KT 9999 NSC 11/06 Q1017 NOSIG,M
EHBK,2022-03-28 20:55,51.80,41.00,66.48,50.00,6.00,0.00,30.03,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,EHBK 282055Z AUTO 05006KT 9999 NSC 11/05 Q1017,M
EHBK,2022-03-28 21:25,51.80,41.00,66.48,10.00,4.00,0.00,30.03,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,EHBK 282125Z AUTO 01004KT 9999 NSC 11/05 Q1017,M
EHBK,2022-03-28 21:55,50.00,41.00,71.07,10.00,3.00,0.00,30.03,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,EHBK 282155Z AUTO 01003KT 9999 NSC 10/05 Q1017,M
EHBK,2022-03-28 22:25,50.00,41.00,71.07,30.00,2.00,0.00,30.03,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,EHBK 282225Z AUTO 03002KT 9999 NSC 10/05 Q1017,M
EHBK,2022-03-28 22:55,50.00,41.00,71.07,20.00,2.00,0.00,30.03,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,EHBK 282255Z AUTO 02002KT 9999 NSC 10/05 Q1017,M
EHBK,2022-03-28 23:25,50.00,41.00,71.07,30.00,3.00,0.00,30.00,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,EHBK 282325Z AUTO 03003KT 9999 NSC 10/05 Q1016,M
EHBK,2022-03-28 23:55,48.20,41.00,76.01,60.00,2.00,0.00,30.00,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,48.20,EHBK 282355Z AUTO 06002KT 9999 NSC 09/05 Q1016,M
EHBK,2022-03-29 00:25,48.20,41.00,76.01,60.00,3.00,0.00,30.00,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,47.21,EHBK 290025Z AUTO 06003KT 9999 NSC 09/05 Q1016,M
EHBK,2022-03-29 00:55,46.40,41.00,81.34,40.00,4.00,0.00,30.00,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.24,EHBK 290055Z AUTO 04004KT 9999 NSC 08/05 Q1016,M
EHBK,2022-03-29 01:25,48.20,41.00,76.01,60.00,4.00,0.00,29.97,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.34,EHBK 290125Z AUTO 06004KT 9999 NSC 09/05 Q1015,M
EHBK,2022-03-29 01:55,48.20,42.80,81.47,50.00,5.00,0.00,29.97,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.63,EHBK 290155Z AUTO 05005KT 9999 NSC 09/06 Q1015,M
EHBK,2022-03-29 02:25,48.20,42.80,81.47,50.00,6.00,0.00,29.94,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.04,EHBK 290225Z AUTO 05006KT 9999 NSC 09/06 Q1014,M
EHBK,2022-03-29 02:55,48.20,41.00,76.01,70.00,4.00,0.00,29.94,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.34,EHBK 290255Z AUTO 07004KT 9000 NSC 09/05 Q1014,M
EHBK,2022-03-29 03:25,48.20,42.80,81.47,80.00,4.00,0.00,29.94,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.34,EHBK 290325Z AUTO 08004KT 9999 NSC 09/06 Q1014,M
EHBK,2022-03-29 03:55,46.40,42.80,87.19,60.00,4.00,0.00,29.94,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,44.24,COR EHBK 290355Z AUTO 06004KT 9000 NSC 08/06 Q1014 NOSIG,M
EHBK,2022-03-29 04:25,46.40,42.80,87.19,70.00,6.00,0.00,29.91,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.87,EHBK 290425Z AUTO 07006KT 050V110 9999 NSC 08/06 Q1013 NOSIG,M
EHBK,2022-03-29 04:55,46.40,41.00,81.34,90.00,1.00,0.00,29.91,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.40,EHBK 290455Z AUTO 09001KT 9999 NSC 08/05 Q1013 NOSIG,M
EHBK,2022-03-29 05:25,46.40,42.80,87.19,M,2.00,0.00,29.91,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.40,EHBK 290525Z AUTO VRB02KT 9000 NSC 08/06 Q1013 NOSIG,M
EHBK,2022-03-29 05:55,44.60,41.00,87.09,40.00,3.00,0.00,29.91,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.09,EHBK 290555Z AUTO 04003KT 8000 NSC 07/05 Q1013 TEMPO 6000,M
EHBK,2022-03-29 06:25,44.60,41.00,87.09,30.00,4.00,0.00,29.91,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.13,EHBK 290625Z AUTO 03004KT 8000 NSC 07/05 Q1013 TEMPO 6000,M
EHBK,2022-03-29 06:55,46.40,42.80,87.19,60.00,6.00,0.00,29.91,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,42.87,EHBK 290655Z AUTO 06006KT 030V090 8000 NSC 08/06 Q1013 NOSIG,M
EHBK,2022-03-29 07:25,46.40,42.80,87.19,60.00,5.00,0.00,29.91,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.50,EHBK 290725Z AUTO 06005KT 010V100 9000 NSC 08/06 Q1013 NOSIG,M
EHBK,2022-03-29 07:55,48.20,42.80,81.47,60.00,4.00,0.00,29.91,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.34,EHBK 290755Z AUTO 06004KT 020V090 9000 NSC 09/06 Q1013 NOSIG,M
EHBK,2022-03-29 08:25,50.00,42.80,76.18,M,5.00,0.00,29.91,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,EHBK 290825Z AUTO VRB05KT 9999 NSC 10/06 Q1013 NOSIG,M
EHBK,2022-03-29 08:55,51.80,44.60,76.34,40.00,4.00,0.00,29.91,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,EHBK 290855Z AUTO 04004KT 010V090 9999 NSC 11/07 Q1013 NOSIG,M
EHBK,2022-03-29 09:25,53.60,42.80,66.70,50.00,6.00,0.00,29.88,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,EHBK 290925Z AUTO 05006KT 010V090 9999 NSC 12/06 Q1012 NOSIG,M
EHBK,2022-03-29 09:55,53.60,42.80,66.70,40.00,8.00,0.00,29.88,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,EHBK 290955Z AUTO 04008KT 010V090 9999 NSC 12/06 Q1012 NOSIG,M
EHBK,2022-03-29 10:25,53.60,42.80,66.70,50.00,9.00,0.00,29.88,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,EHBK 291025Z AUTO 05009KT 010V070 9999 NSC 12/06 Q1012 NOSIG,M
EHBK,2022-03-29 10:55,55.40,44.60,66.91,40.00,10.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,EHBK 291055Z AUTO 04010KT 020V090 9999 NSC 13/07 Q1011 NOSIG,M
EHBK,2022-03-29 11:25,55.40,44.60,66.91,50.00,8.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,EHBK 291125Z AUTO 05008KT 020V080 9999 NSC 13/07 Q1011 NOSIG,M
EHBK,2022-03-29 11:55,57.20,42.80,58.52,60.00,9.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,EHBK 291155Z AUTO 06009KT 020V090 9999 NSC 14/06 Q1011 NOSIG,M
EHBK,2022-03-29 12:25,55.40,42.80,62.46,40.00,8.00,0.00,29.83,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,EHBK 291225Z AUTO 04008KT 010V070 9999 NSC 13/06 Q1010 NOSIG,M
EHBK,2022-03-29 12:55,57.20,46.40,67.12,30.00,10.00,0.00,29.83,M,3.11,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,57.20,EHBK 291255Z AUTO 03010KT 5000 NSC 14/08 Q1010 NOSIG,M
EHBK,2022-03-29 13:25,55.40,44.60,66.91,10.00,11.00,0.00,29.83,M,2.98,M,NSC,M,M,M,M,M,M,M,HZ,M,M,M,M,M,M,55.40,EHBK 291325Z AUTO 01011KT 340V040 4800 HZ NSC 13/07 Q1010 TEMPO 4000 HZ,M
EHBK,2022-03-29 13:55,55.40,44.60,66.91,30.00,9.00,0.00,29.80,M,3.11,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,EHBK 291355Z AUTO 03009KT 5000 NSC 13/07 Q1009 TEMPO 4000 HZ,M
EHBK,2022-03-29 14:25,55.40,44.60,66.91,50.00,10.00,0.00,29.80,M,3.11,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,EHBK 291425Z AUTO 05010KT 020V080 5000 NSC 13/07 Q1009 TEMPO 4000 HZ,M
EHBK,2022-03-29 14:55,55.40,42.80,62.46,50.00,9.00,0.00,29.80,M,3.11,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,EHBK 291455Z AUTO 05009KT 010V080 5000 NSC 13/06 Q1009 TEMPO 4000 HZ,M
EHBK,2022-03-29 15:25,55.40,42.80,62.46,40.00,10.00,0.00,29.80,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,EHBK 291525Z AUTO 04010KT 360V060 9000 NSC 13/06 Q1009 TEMPO 4000 HZ,M
EHBK,2022-03-29 15:55,53.60,41.00,62.23,40.00,9.00,0.00,29.77,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,EHBK 291555Z AUTO 04009KT 010V070 9999 NSC 12/05 Q1008 TEMPO 7000,M
EHBK,2022-03-29 16:25,53.60,39.20,58.02,40.00,9.00,0.00,29.77,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,EHBK 291625Z AUTO 04009KT 9999 NSC 12/04 Q1008 NOSIG,M
EHBK,2022-03-29 16:55,53.60,41.00,62.23,50.00,9.00,0.00,29.77,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,EHBK 291655Z AUTO 05009KT 9999 NSC 12/05 Q1008 NOSIG,M
EHBK,2022-03-29 17:25,51.80,39.20,61.99,60.00,10.00,0.00,29.77,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,EHBK 291725Z AUTO 06010KT 9999 NSC 11/04 Q1008 NOSIG,M
EHBK,2022-03-29 17:55,51.80,39.20,61.99,50.00,9.00,0.00,29.77,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,EHBK 291755Z AUTO 05009KT 9999 NSC 11/04 Q1008 NOSIG,M
EHBK,2022-03-29 18:25,50.00,39.20,66.27,40.00,7.00,0.00,29.77,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,EHBK 291825Z AUTO 04007KT 9999 NSC 10/04 Q1008 TEMPO 7000 -RA,M
EHBK,2022-03-29 18:55,51.80,37.40,57.77,40.00,8.00,0.00,29.77,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,EHBK 291855Z AUTO 04008KT 010V080 9999 NSC 11/03 Q1008 TEMPO 7000 -RA,M
EHBK,2022-03-29 19:25,50.00,37.40,61.76,50.00,7.00,0.00,29.77,M,6.21,M,SCT,M,M,M,4600.00,M,M,M,M,M,M,M,M,M,M,50.00,EHBK 291925Z AUTO 05007KT 020V080 9999 SCT046 10/03 Q1008 TEMPO 7000 -RA,M
EHBK,2022-03-29 19:55,50.00,39.20,66.27,60.00,6.00,0.00,29.77,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,-RA,M,M,M,M,M,M,50.00,EHBK 291955Z AUTO 06006KT 9999 -RA FEW020CB 10/04 Q1008 REDZRA TEMPO 7000 -RA,M
EHBK,2022-03-29 20:25,48.20,41.00,76.01,70.00,5.00,0.00,29.77,M,6.21,M,FEW,M,M,M,1900.00,M,M,M,-DZ,M,M,M,M,M,M,45.63,EHBK 292025Z AUTO 07005KT 9999 -DZ FEW019CB 09/05 Q1008 TEMPO 7000 -RA,M
EHBK,2022-03-29 20:55,48.20,41.00,76.01,60.00,5.00,0.00,29.77,M,6.21,M,SCT,SCT,M,M,4200.00,4600.00,M,M,-DZ,M,M,M,M,M,M,45.63,EHBK 292055Z AUTO 06005KT 9999 -DZ SCT042/// SCT046/// 09/05 Q1008 TEMPO 7000 -RA,M
EHBK,2022-03-29 21:25,48.20,41.00,76.01,50.00,4.00,0.00,29.74,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,46.34,EHBK 292125Z AUTO 05004KT 9999 NSC 09/05 Q1007,M
EHBK,2022-03-29 21:55,48.20,41.00,76.01,50.00,5.00,0.00,29.74,M,6.21,M,OVC,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,45.63,EHBK 292155Z AUTO 05005KT 9999 OVC035 09/05 Q1007,M
EHBK,2022-03-29 22:25,48.20,39.20,70.88,50.00,6.00,0.00,29.74,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,45.04,EHBK 292225Z AUTO 05006KT 9999 NSC 09/04 Q1007,M
EHBK,2022-03-29 22:55,48.20,41.00,76.01,40.00,6.00,0.00,29.74,M,6.21,M,FEW,M,M,M,4900.00,M,M,M,-DZ,M,M,M,M,M,M,45.04,EHBK 292255Z AUTO 04006KT 9999 -DZ FEW049 09/05 Q1007 REDZ,M
EHBK,2022-03-29 23:25,46.40,41.00,81.34,40.00,8.00,0.00,29.74,M,6.21,M,FEW,M,M,M,4100.00,M,M,M,DZ,M,M,M,M,M,M,41.85,EHBK 292325Z AUTO 04008KT 9999 DZ FEW041 08/05 Q1007,M
EHBK,2022-03-29 23:55,46.40,41.00,81.34,50.00,6.00,0.00,29.74,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,-DZ,M,M,M,M,M,M,42.87,EHBK 292355Z AUTO 05006KT 9999 -DZ FEW015CB 08/05 Q1007 REDZ,M
EHBK,2022-03-30 00:25,46.40,39.20,75.84,50.00,6.00,0.00,29.71,M,6.21,M,FEW,BKN,M,M,1500.00,3600.00,M,M,-DZ,M,M,M,M,M,M,42.87,EHBK 300025Z AUTO 05006KT 9999 -DZ FEW015CB BKN036 08/04 Q1006,M
EHBK,2022-03-30 00:55,46.40,39.20,75.84,50.00,6.00,0.00,29.71,M,6.21,M,NSC,M,M,M,M,M,M,M,-RADZ,M,M,M,M,M,M,42.87,EHBK 300055Z AUTO 05006KT 9999 -RADZ NSC 08/04 Q1006 REDZRA,M
EHBK,2022-03-30 01:25,44.60,39.20,81.20,50.00,6.00,0.00,29.71,M,6.21,M,NSC,M,M,M,M,M,M,M,-DZ,M,M,M,M,M,M,40.71,EHBK 300125Z AUTO 05006KT 9999 -DZ NSC 07/04 Q1006,M
EHBK,2022-03-30 01:55,44.60,39.20,81.20,40.00,6.00,0.00,29.71,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,40.71,EHBK 300155Z AUTO 04006KT 9999 FEW015CB 07/04 Q1006,M
EHBK,2022-03-30 02:25,44.60,37.40,75.68,50.00,8.00,0.00,29.68,M,6.21,M,FEW,M,M,M,1600.00,M,M,M,M,M,M,M,M,M,M,39.63,EHBK 300225Z AUTO 05008KT 9999 FEW016CB 07/03 Q1005,M
EHBK,2022-03-30 02:55,44.60,37.40,75.68,40.00,7.00,0.00,29.68,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,40.14,EHBK 300255Z AUTO 04007KT 9999 FEW015CB 07/03 Q1005,M
EHBK,2022-03-30 03:25,44.60,37.40,75.68,40.00,7.00,0.00,29.68,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,40.14,EHBK 300325Z AUTO 04007KT 9999 NSC 07/03 Q1005,M
EHBK,2022-03-30 03:55,44.60,37.40,75.68,40.00,8.00,0.00,29.68,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.63,EHBK 300355Z AUTO 04008KT 9999 NSC 07/03 Q1005 NOSIG,M
EHBK,2022-03-30 04:25,42.80,37.40,81.07,30.00,8.00,0.00,29.68,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.42,EHBK 300425Z AUTO 03008KT 9999 NSC 06/03 Q1005 NOSIG,M
EHBK,2022-03-30 04:55,42.80,37.40,81.07,40.00,6.00,0.00,29.68,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.54,EHBK 300455Z AUTO 04006KT 9999 NSC 06/03 Q1005 NOSIG,M
EHBK,2022-03-30 05:25,41.00,35.60,80.93,30.00,7.00,0.00,29.65,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.75,EHBK 300525Z AUTO 03007KT 9999 NSC 05/02 Q1004 NOSIG,M
EHBK,2022-03-30 05:55,41.00,35.60,80.93,40.00,7.00,0.00,29.68,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.75,EHBK 300555Z AUTO 04007KT 9000 NSC 05/02 Q1005 NOSIG,M
EHBK,2022-03-30 06:25,41.00,37.40,86.89,40.00,7.00,0.00,29.68,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,35.75,EHBK 300625Z AUTO 04007KT 9000 NSC 05/03 Q1005 NOSIG,M
EHBK,2022-03-30 06:55,42.80,37.40,81.07,20.00,8.00,0.00,29.68,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.42,EHBK 300655Z AUTO 02008KT 360V060 9000 NSC 06/03 Q1005 NOSIG,M
EHBK,2022-03-30 07:25,42.80,37.40,81.07,40.00,6.00,0.00,29.68,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,38.54,EHBK 300725Z AUTO 04006KT 010V070 9000 NSC 06/03 Q1005 NOSIG,M
EHBK,2022-03-30 07:55,42.80,37.40,81.07,60.00,7.00,0.00,29.68,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,37.94,EHBK 300755Z AUTO 06007KT 9000 NSC 06/03 Q1005 NOSIG,M
EHBK,2022-03-30 08:25,44.60,37.40,75.68,40.00,9.00,0.00,29.68,M,5.59,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,39.18,EHBK 300825Z AUTO 04009KT 9000 NSC 07/03 Q1005 NOSIG,M
EHBK,2022-03-30 08:55,46.40,37.40,70.68,50.00,10.00,0.00,29.68,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,41.03,EHBK 300855Z AUTO 05010KT 9999 NSC 08/03 Q1005 NOSIG,M
EHBK,2022-03-30 09:25,48.20,37.40,66.05,50.00,10.00,0.00,29.68,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,43.28,EHBK 300925Z AUTO 05010KT 9999 NSC 09/03 Q1005 NOSIG,M
EHBK,2022-03-30 09:55,50.00,37.40,61.76,40.00,10.00,0.00,29.68,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,50.00,EHBK 300955Z AUTO 04010KT 360V070 9999 NSC 10/03 Q1005 NOSIG,M
EHBK,2022-03-30 10:25,51.80,37.40,57.77,40.00,9.00,0.00,29.65,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,EHBK 301025Z AUTO 04009KT 010V080 9999 NSC 11/03 Q1004 NOSIG,M
EHBK,2022-03-30 10:55,51.80,35.60,53.81,60.00,8.00,0.00,29.65,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,EHBK 301055Z AUTO 06008KT 020V100 9999 NSC 11/02 Q1004 NOSIG,M
EHBK,2022-03-30 11:25,51.80,35.60,53.81,60.00,9.00,0.00,29.65,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,EHBK 301125Z AUTO 06009KT 020V100 9999 NSC 11/02 Q1004 NOSIG,M
EHBK,2022-03-30 11:55,51.80,33.80,50.08,80.00,7.00,0.00,29.62,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,51.80,EHBK 301155Z AUTO 08007KT 020V130 9999 NSC 11/01 Q1003 NOSIG,M
EHBK,2022-03-30 12:25,53.60,35.60,50.36,40.00,8.00,0.00,29.62,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,EHBK 301225Z AUTO 04008KT 340V080 9999 NSC 12/02 Q1003 NOSIG,M
EHBK,2022-03-30 12:55,55.40,35.60,47.16,70.00,7.00,0.00,29.62,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,55.40,EHBK 301255Z AUTO 07007KT 030V130 9999 NSC 13/02 Q1003 NOSIG,M
EHBK,2022-03-30 13:25,55.40,35.60,47.16,40.00,8.00,0.00,29.62,M,6.21,M,FEW,M,M,M,4100.00,M,M,M,M,M,M,M,M,M,M,55.40,EHBK 301325Z AUTO 04008KT 9999 FEW041 13/02 Q1003 NOSIG,M
EHBK,2022-03-30 13:55,53.60,37.40,54.07,40.00,8.00,0.00,29.59,M,6.21,M,BKN,OVC,M,M,4000.00,4700.00,M,M,M,M,M,M,M,M,M,53.60,EHBK 301355Z AUTO 04008KT 9999 BKN040 OVC047 12/03 Q1002 NOSIG,M
EHBK,2022-03-30 14:25,53.60,35.60,50.36,30.00,7.00,0.00,29.59,M,6.21,M,BKN,M,M,M,4100.00,M,M,M,M,M,M,M,M,M,M,53.60,EHBK 301425Z AUTO 03007KT 360V060 9999 BKN041 12/02 Q1002 NOSIG,M
EHBK,2022-03-30 14:55,53.60,35.60,50.36,30.00,6.00,0.00,29.59,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,53.60,EHBK 301455Z AUTO 03006KT 340V080 9999 NSC 12/02 Q1002 NOSIG,M
EHBK,2022-03-30 15:25,53.60,33.80,46.88,30.00,8.00,0.00,29.56,M,6.21,M,BKN,M,M,M,4500.00,M,M,M,M,M,M,M,M,M,M,53.60,EHBK 301525Z AUTO 03008KT 330V080 9999 BKN045 12/01 Q1001 NOSIG,M
EHBK,2022-03-30 15:55,51.80,33.80,50.08,40.00,7.00,0.00,29.56,M,6.21,M,FEW,M,M,M,4600.00,M,M,M,M,M,M,M,M,M,M,51.80,EHBK 301555Z AUTO 04007KT 9999 FEW046 11/01 Q1001 NOSIG,M
