"time","dayOfWeek","weekDay","workHour","people","occupancyNote","inCo2","inPressure","inTemp","inHumid","inPart2_5","inPart10","outHumid","outTemp","outPressure","windSpeed","peopleEvery30Min","dCo2since30Min","dMinSince30Min","people2Bin","people2EqualBin","people3Bin","people3EqualBin","halfHour","halfHour2","peopleChange","date","diffTemp","diffHumid","diffPressure","people_dlag1","people_dlead1","inCo2_dlag1","inCo2_dlead1","inPressure_dlag1","inPressure_dlead1","inTemp_dlag1","inTemp_dlead1","inHumid_dlag1","inHumid_dlead1","inPart2_5_dlag1","inPart2_5_dlead1","inPart10_dlag1","inPart10_dlead1","outHumid_dlag1","outHumid_dlead1","outTemp_dlag1","outTemp_dlead1","outPressure_dlag1","outPressure_dlead1","windSpeed_dlag1","windSpeed_dlead1","ventMode","dCO2_mean12_lead1","dCO2_mean12_lead2","phase2","ventilationA","ventilationB1","ventilationB2","people2Bin01"
2022-06-16 10:15:00,"Thursday","weekday","working",4,"",787,1029,23,42,4,6,41.4233333333333,21.6666666666667,1022.8,4.25,3,-4,4,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 10:30:00,"10:30","increase","06-16",-1.33333333333333,-0.576666666666668,-6.20000000000005,1,0,-1,-3,0,0,0,0,0,0,0,0,-1,1,-0.170666666666669,-0.170666666666662,0.0666666666666664,0.0666666666666664,0,0,0.0333333333333332,0.0333333333333332,"on, without AC",-2.28571428571422,-5.28571428571422,"transitional",1,0,1,1
2022-06-16 10:17:00,"Thursday","weekday","working",4,"",784,1029,23,42,4,7,41.2526666666667,21.7333333333333,1022.8,4.28333333333333,3,-7,6,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 10:30:00,"10:30","unchanged","06-16",-1.26666666666667,-0.74733333333333,-6.20000000000005,0,1,-3,0,0,0,0,0,0,0,0,0,1,0,-0.170666666666662,-0.170666666666669,0.0666666666666664,0.0666666666666664,0,0,0.0333333333333332,0.0333333333333332,"on, without AC",-3,-6.14285714285722,"transitional",1,0,1,1
2022-06-16 10:19:00,"Thursday","weekday","working",5,"",784,1029,23,42,4,7,41.082,21.8,1022.8,4.31666666666667,3,-7,8,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 10:30:00,"10:30","increase","06-16",-1.2,-0.917999999999999,-6.20000000000005,1,0,0,-3,0,0,0,0,0,0,0,0,0,0,-0.170666666666669,-0.170666666666669,0.0666666666666664,0.0666666666666664,0,0,0.0333333333333332,0.0333333333333332,"on, without AC",-3.14285714285722,-6,"transitional",1,0,1,1
2022-06-16 10:21:00,"Thursday","weekday","working",5,"",781,1029,23,42,4,7,40.9113333333333,21.8666666666667,1022.8,4.35,3,-10,10,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 10:30:00,"10:30","unchanged","06-16",-1.13333333333333,-1.08866666666667,-6.20000000000005,0,0,-3,-6,0,0,0,0,0,0,0,1,0,2,-0.170666666666669,-0.170666666666662,0.0666666666666664,0.0666666666666664,0,0,0.0333333333333332,0.0333333333333341,"on, without AC",-2.85714285714278,-5.28571428571422,"transitional",1,0,1,1
2022-06-16 10:23:00,"Thursday","weekday","working",5,"",775,1029,23,42,5,9,40.7406666666667,21.9333333333333,1022.8,4.38333333333333,3,-16,12,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 10:30:00,"10:30","unchanged","06-16",-1.06666666666667,-1.25933333333333,-6.20000000000005,0,0,-6,-5,0,0,0,0,0,0,1,0,2,-1,-0.170666666666662,-0.170666666666669,0.0666666666666664,0.0666666666666664,0,0,0.0333333333333341,0.0333333333333332,"on, without AC",-2.42857142857144,-3.57142857142867,"transitional",1,0,1,1
2022-06-16 10:25:00,"Thursday","weekday","working",5,"",770,1029,23,42,5,8,40.57,22,1022.8,4.41666666666667,3,-21,14,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 10:30:00,"10:30","unchanged","06-16",-1,-1.43,-6.20000000000005,0,0,-5,-4,0,0,0,0,0,0,0,-1,-1,-2,-0.170666666666669,0,0.0666666666666664,0,0,0,0.0333333333333332,0.0333333333333332,"on, without AC",-1.14285714285722,-1.42857142857144,"transitional",1,0,1,1
2022-06-16 10:27:00,"Thursday","weekday","working",5,"",766,1029,23,42,4,6,40.57,22,1022.8,4.45,3,-25,16,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 10:30:00,"10:30","unchanged","06-16",-1,-1.43,-6.20000000000005,0,0,-4,1,0,0,0,0,0,0,-1,1,-2,3,0,0,0,0,0,0,0.0333333333333332,0.0333333333333332,"on, without AC",-0.285714285714221,1.42857142857144,"transitional",1,0,1,1
2022-06-16 10:29:00,"Thursday","weekday","working",5,"",767,1029,23,42,5,9,40.57,22,1022.8,4.48333333333333,3,-24,18,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 10:30:00,"10:30","unchanged","06-16",-1,-1.43,-6.20000000000005,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0.0333333333333332,0.0333333333333332,"off",1.71428571428567,4.42857142857144,"transitional",0,0,0,1
2022-06-16 10:31:00,"Thursday","weekday","working",5,"",767,1029,23,42,5,9,40.57,22,1022.8,4.51666666666667,3,-24,20,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 10:30:00,"10:30","unchanged","06-16",-1,-1.43,-6.20000000000005,0,0,0,9,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0.0333333333333332,0.0333333333333332,"off",2.71428571428578,4.57142857142856,"transitional",0,0,0,1
2022-06-16 10:33:00,"Thursday","weekday","working",5,"",776,1029,23,42,5,8,40.57,22,1022.8,4.55,3,-15,22,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 10:30:00,"10:30","unchanged","06-16",-1,-1.43,-6.20000000000005,0,-0.5,9,3,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0.0333333333333332,0.0333333333333332,"off",1.85714285714278,6,"transitional",0,0,0,1
2022-06-16 10:35:00,"Thursday","weekday","working",4.5,"",779,1029,23,42,5,9,40.57,22,1022.8,4.58333333333333,3,-12,24,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 11:00:00,"11:00","decrease","06-16",-1,-1.43,-6.20000000000005,-0.5,0,3,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0333333333333332,0.0333333333333341,"off",4.14285714285722,7.71428571428578,"transitional",0,0,0,1
2022-06-16 10:37:00,"Thursday","weekday","working",4.5,"",787,1029,23,42,5,9,40.57,22,1022.8,4.61666666666667,3,-4,26,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 11:00:00,"11:00","unchanged","06-16",-1,-1.43,-6.20000000000005,0,1.5,8,2,0,0,0,0,0,-1,0,-1,0,-2,0,0,0,0,0,0,0.0333333333333341,0.0333333333333332,"off",3.57142857142856,5.14285714285711,"transitional",0,0,0,1
2022-06-16 10:39:00,"Thursday","weekday","working",6,"",789,1029,23,41,4,7,40.57,22,1022.8,4.65,3,-2,28,"occupied","4-and-higher","0-to-9","6-and-higher",2022-06-16 11:00:00,"11:00","increase","06-16",-1,-0.43,-6.20000000000005,1.5,1,2,-10,0,0,0,0,-1,0,-1,1,-2,2,0,0,0,0,0,0,0.0333333333333332,0.0333333333333332,"off",1.57142857142856,3.57142857142856,"transitional",0,0,0,1
2022-06-16 10:41:00,"Thursday","weekday","working",7,"",779,1029,23,41,5,9,40.57,22,1022.8,4.68333333333333,7,0,0,"occupied","4-and-higher","0-to-9","6-and-higher",2022-06-16 11:00:00,"11:00","increase","06-16",-1,-0.43,-6.20000000000005,1,0,-10,17,0,0,0,0,0,0,1,-1,2,-2,0,0,0,0,0,0,0.0333333333333332,0.0333333333333332,"off",2,3.28571428571433,"transitional",0,0,0,1
2022-06-16 10:43:00,"Thursday","weekday","working",7,"",796,1029,23,41,4,7,40.57,22,1022.8,4.71666666666667,7,17,2,"occupied","4-and-higher","0-to-9","6-and-higher",2022-06-16 11:00:00,"11:00","unchanged","06-16",-1,-0.43,-6.20000000000005,0,-0.5,17,-4,0,0,0,0,0,0,-1,0,-2,0,0,0,0,0,0,0,0.0333333333333332,0.0333333333333332,"off",1.28571428571433,2.28571428571433,"transitional",0,0,0,1
2022-06-16 10:45:00,"Thursday","weekday","working",6.5,"",792,1029,23,41,4,7,40.57,22,1022.8,4.75,7,13,4,"occupied","4-and-higher","0-to-9","6-and-higher",2022-06-16 11:00:00,"11:00","decrease","06-16",-1,-0.43,-6.20000000000005,-0.5,-0.5,-4,-5,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0.0333333333333332,0.0333333333333332,"off",1,3.28571428571422,"transitional",0,0,0,1
2022-06-16 10:47:00,"Thursday","weekday","working",6,"",787,1029,23,41,4,6,40.57,22,1022.8,4.78333333333333,7,8,6,"occupied","4-and-higher","0-to-9","6-and-higher",2022-06-16 11:00:00,"11:00","decrease","06-16",-1,-0.43,-6.20000000000005,-0.5,0,-5,6,0,0,0,0,0,0,0,1,-1,3,0,0,0,0,0,0,0.0333333333333332,0.0333333333333332,"off",2.28571428571422,1.14285714285711,"transitional",0,0,0,1
2022-06-16 10:49:00,"Thursday","weekday","working",6,"",793,1029,23,41,5,9,40.57,22,1022.8,4.81666666666667,7,14,8,"occupied","4-and-higher","0-to-9","6-and-higher",2022-06-16 11:00:00,"11:00","unchanged","06-16",-1,-0.43,-6.20000000000005,0,0,6,3,0,0,0,0,0,0,1,-1,3,-2,0,0,0,0,0,0,0.0333333333333332,0.0333333333333332,"on, without AC",-1.14285714285711,-3,"transitional",1,0,1,1
2022-06-16 10:51:00,"Thursday","weekday","working",6,"",796,1029,23,41,4,7,40.57,22,1022.8,4.85,7,17,10,"occupied","4-and-higher","0-to-9","6-and-higher",2022-06-16 11:00:00,"11:00","unchanged","06-16",-1,-0.43,-6.20000000000005,0,1,3,0,0,0,0,0,0,0,-1,1,-2,2,0,0,0,0,0,0,0.0333333333333332,0.0333333333333332,"on, without AC",-1.85714285714289,-3.57142857142856,"transitional",1,0,1,1
2022-06-16 10:53:00,"Thursday","weekday","working",7,"",796,1029,23,41,5,9,40.57,22,1022.8,4.88333333333333,7,17,12,"occupied","4-and-higher","0-to-9","6-and-higher",2022-06-16 11:00:00,"11:00","increase","06-16",-1,-0.43,-6.20000000000005,1,-0.5,0,-1,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0.0333333333333332,0.0333333333333341,"on, without AC",-1.71428571428567,-5,"transitional",1,0,1,1
2022-06-16 10:55:00,"Thursday","weekday","working",6.5,"",795,1029,24,41,5,9,40.57,22,1022.8,4.91666666666667,7,16,14,"occupied","4-and-higher","0-to-9","6-and-higher",2022-06-16 11:00:00,"11:00","decrease","06-16",-2,-0.43,-6.20000000000005,-0.5,-1,-1,-7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333333333333341,0.0333333333333332,"on, without AC",-3.28571428571433,-7,"transitional",1,0,1,1
2022-06-16 10:57:00,"Thursday","weekday","working",5.5,"",788,1029,24,41,5,9,40.57,22,1022.8,4.95,7,9,16,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 11:00:00,"11:00","decrease","06-16",-2,-0.43,-6.20000000000005,-1,0,-7,-9,0,0,0,0,0,0,0,-1,0,-2,0,0,0,0,0,0,0.0333333333333332,0.0333333333333332,"on, without AC",-3.71428571428567,-6.42857142857144,"transitional",1,0,1,1
2022-06-16 10:59:00,"Thursday","weekday","working",5.5,"",779,1029,24,41,4,7,40.57,22,1022.8,4.98333333333333,7,0,18,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 11:00:00,"11:00","unchanged","06-16",-2,-0.43,-6.20000000000005,0,-3,-9,-25,0,0,0,2,0,-3,-1,0,-2,0,0,-2.11,0,2,0,0.356666666666797,0.0333333333333332,-1.76666666666667,"on, without AC",-2.71428571428578,-5.57142857142856,"transitional",1,0,1,1
2022-06-16 13:13:00,"Thursday","weekday","working",2.5,"",754,1029,26,38,4,7,38.46,24,1023.15666666667,3.21666666666667,2,6,2,"occupied","0-to-3","0-to-9","2-to-5",2022-06-16 13:30:00,"13:30","increase","06-16",-2,0.460000000000001,-5.84333333333325,-3,0.5,-25,17,0,0,2,-1,-3,0,0,-1,0,-2,-2.11,0,2,0,0.356666666666797,-0.0066666666666606,-1.76666666666667,0.0333333333333332,"on, with AC",5.71428571428578,12,"higher",1,1,0,1
2022-06-16 13:15:00,"Thursday","weekday","working",3,"",771,1029,25,38,3,5,38.46,24,1023.15,3.25,2,23,4,"occupied","0-to-3","0-to-9","2-to-5",2022-06-16 13:30:00,"13:30","increase","06-16",-1,0.460000000000001,-5.84999999999991,0.5,1,17,13,0,0,-1,0,0,0,-1,0,-2,0,0,0,0,0,-0.0066666666666606,-0.00666666666677429,0.0333333333333332,0.0333333333333332,"on, with AC",6.28571428571422,11.5714285714286,"transitional",1,1,0,1
2022-06-16 13:17:00,"Thursday","weekday","working",4,"",784,1029,25,38,3,5,38.46,24,1023.14333333333,3.28333333333333,2,36,6,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 13:30:00,"13:30","increase","06-16",-1,0.460000000000001,-5.85666666666668,1,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00666666666677429,-0.0066666666666606,0.0333333333333332,0.0333333333333332,"on, with AC",5.28571428571433,9.14285714285722,"transitional",1,1,0,1
2022-06-16 13:19:00,"Thursday","weekday","working",5,"",787,1029,25,38,3,5,38.46,24,1023.13666666667,3.31666666666667,2,39,8,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 13:30:00,"13:30","increase","06-16",-1,0.460000000000001,-5.86333333333334,1,0,3,2,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,-0.0066666666666606,-0.0066666666666606,0.0333333333333332,0.0333333333333337,"on, with AC",3.85714285714289,5.28571428571422,"transitional",1,1,0,1
2022-06-16 13:21:00,"Thursday","weekday","working",5,"",789,1029,24,39,3,5,38.46,24,1023.13,3.35,2,41,10,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 13:30:00,"13:30","unchanged","06-16",0,-0.539999999999999,-5.87,0,0,2,-3,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,-0.0066666666666606,-0.0066666666666606,0.0333333333333337,0.0333333333333332,"on, with AC",1.42857142857133,-0.142857142857224,"transitional",1,1,0,1
2022-06-16 13:23:00,"Thursday","weekday","working",5,"",786,1029,24,39,3,5,38.46,24,1023.12333333333,3.38333333333333,2,38,12,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 13:30:00,"13:30","unchanged","06-16",0,-0.539999999999999,-5.87666666666667,0,0,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0066666666666606,-0.0066666666666606,0.0333333333333332,0.0333333333333332,"on, with AC",-1.57142857142856,-4.57142857142856,"transitional",1,1,0,1
2022-06-16 13:25:00,"Thursday","weekday","working",5,"",785,1029,24,39,3,5,38.46,24,1023.11666666667,3.41666666666667,2,37,14,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 13:30:00,"13:30","unchanged","06-16",0,-0.539999999999999,-5.88333333333333,0,0,-1,-4,0,0,0,0,0,0,0,0,0,0,0,0.178666666666665,0,0,-0.0066666666666606,-0.0066666666666606,0.0333333333333332,0.0333333333333337,"on, with AC",-3,-5.14285714285711,"transitional",1,1,0,1
2022-06-16 13:27:00,"Thursday","weekday","working",5,"",781,1029,24,39,3,5,38.6386666666667,24,1023.11,3.45,2,33,16,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 13:30:00,"13:30","unchanged","06-16",0,-0.361333333333334,-5.88999999999999,0,0.5,-4,0,0,0,0,0,0,0,0,0,0,0,0.178666666666665,0.178666666666672,0,0,-0.0066666666666606,-0.0066666666666606,0.0333333333333337,0.0333333333333332,"on, with AC",-2.14285714285711,-3.71428571428567,"transitional",1,1,0,1
2022-06-16 13:29:00,"Thursday","weekday","working",5.5,"",781,1029,24,39,3,5,38.8173333333333,24,1023.10333333333,3.48333333333333,2,33,18,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 13:30:00,"13:30","increase","06-16",0,-0.182666666666663,-5.89666666666665,0.5,1.5,0,-8,0,0,0,0,0,0,0,0,0,0,0.178666666666672,0.178666666666665,0,0,-0.0066666666666606,-0.0066666666666606,0.0333333333333332,0.0333333333333332,"on, with AC",-1.57142857142856,-3.28571428571433,"transitional",1,1,0,1
2022-06-16 13:31:00,"Thursday","weekday","working",7,"",773,1029,24,39,3,5,38.996,24,1023.09666666667,3.51666666666667,2,25,20,"occupied","4-and-higher","0-to-9","6-and-higher",2022-06-16 13:30:00,"13:30","increase","06-16",0,-0.00399999999999778,-5.90333333333331,1.5,-1.5,-8,-7,0,0,0,-1,0,0,0,0,0,0,0.178666666666665,0.178666666666665,0,0,-0.0066666666666606,-0.0066666666666606,0.0333333333333332,0.0333333333333332,"on, with AC",-1.71428571428578,-3.28571428571433,"transitional",1,1,0,1
2022-06-16 13:33:00,"Thursday","weekday","working",5.5,"",766,1029,23,39,3,5,39.1746666666667,24,1023.09,3.55,2,18,22,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 13:30:00,"13:30","decrease","06-16",1,0.174666666666667,-5.90999999999997,-1.5,-2.5,-7,8,0,0,-1,0,0,0,0,0,0,0,0.178666666666665,0.178666666666665,0,0,-0.0066666666666606,-0.0066666666666606,0.0333333333333332,0.0333333333333337,"on, with AC",-1.57142857142856,-4,"transitional",1,1,0,1
2022-06-16 13:35:00,"Thursday","weekday","working",3,"",774,1029,23,39,3,5,39.3533333333333,24,1023.08333333333,3.58333333333333,2,26,24,"occupied","0-to-3","0-to-9","2-to-5",2022-06-16 14:00:00,"14:00","decrease","06-16",1,0.353333333333332,-5.91666666666663,-2.5,0,8,1,0,0,0,0,0,0,0,0,0,0,0.178666666666665,0.178666666666672,0,0,-0.0066666666666606,-0.0066666666666606,0.0333333333333337,0.0333333333333332,"on, with AC",-2.42857142857144,-4.28571428571422,"transitional",1,1,0,1
2022-06-16 13:37:00,"Thursday","weekday","working",3,"",775,1029,23,39,3,5,39.532,24,1023.07666666667,3.61666666666667,2,27,26,"occupied","0-to-3","0-to-9","2-to-5",2022-06-16 14:00:00,"14:00","unchanged","06-16",1,0.532000000000004,-5.92333333333329,0,0,1,-2,0,0,0,0,0,0,0,0,0,0,0.178666666666672,0.178666666666665,0,0,-0.0066666666666606,-0.0066666666666606,0.0333333333333332,0.0333333333333332,"on, with AC",-1.85714285714278,-3.14285714285711,"transitional",1,1,0,1
2022-06-16 13:39:00,"Thursday","weekday","working",3,"",773,1029,23,39,3,5,39.7106666666667,24,1023.07,3.65,2,25,28,"occupied","0-to-3","0-to-9","2-to-5",2022-06-16 14:00:00,"14:00","unchanged","06-16",1,0.710666666666668,-5.92999999999995,0,0.5,-2,-3,0,0,0,0,0,0,0,-1,0,-2,0.178666666666665,0.178666666666665,0,0,-0.0066666666666606,-0.0066666666666606,0.0333333333333332,0.0333333333333337,"on, with AC",-1.28571428571433,-4,"transitional",1,1,0,1
2022-06-16 13:41:00,"Thursday","weekday","working",3.5,"",770,1029,23,39,2,3,39.8893333333333,24,1023.06333333333,3.68333333333333,3.5,0,0,"occupied","0-to-3","0-to-9","2-to-5",2022-06-16 14:00:00,"14:00","increase","06-16",1,0.889333333333333,-5.93666666666661,0.5,0.5,-3,-6,0,0,0,0,0,0,-1,0,-2,0,0.178666666666665,0.178666666666665,0,0,-0.0066666666666606,-0.0066666666666606,0.0333333333333337,0.0333333333333332,"on, with AC",-2.71428571428567,-6,"transitional",1,1,0,1
2022-06-16 13:43:00,"Thursday","weekday","working",4,"",764,1029,23,39,2,3,40.068,24,1023.05666666667,3.71666666666667,3.5,-6,2,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 14:00:00,"14:00","increase","06-16",1,1.068,-5.94333333333327,0.5,0,-6,-4,0,0,0,0,0,0,0,0,0,0,0.178666666666665,0.178666666666672,0,0,-0.0066666666666606,-0.00666666666677429,0.0333333333333332,0.0333333333333332,"on, with AC",-3.28571428571433,-6.71428571428578,"transitional",1,1,0,1
2022-06-16 13:45:00,"Thursday","weekday","working",4,"",760,1029,23,39,2,3,40.2466666666667,24,1023.05,3.75,3.5,-10,4,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 14:00:00,"14:00","unchanged","06-16",1,1.24666666666667,-5.95000000000005,0,0,-4,-3,0,0,0,0,0,0,0,0,0,0,0.178666666666672,0.178666666666665,0,0,-0.00666666666677429,-0.0066666666666606,0.0333333333333332,0.0333333333333332,"on, with AC",-3.42857142857144,-7.42857142857144,"transitional",1,1,0,1
2022-06-16 13:47:00,"Thursday","weekday","working",4,"",757,1029,23,39,2,3,40.4253333333333,24,1023.04333333333,3.78333333333333,3.5,-13,6,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 14:00:00,"14:00","unchanged","06-16",1,1.42533333333333,-5.95666666666671,0,0,-3,-2,0,0,0,0,0,0,0,0,0,0,0.178666666666665,0.178666666666665,0,0,-0.0066666666666606,-0.0066666666666606,0.0333333333333332,0.0333333333333332,"on, with AC",-4,-8,"transitional",1,1,0,1
2022-06-16 13:49:00,"Thursday","weekday","working",4,"",755,1029,23,39,2,3,40.604,24,1023.03666666667,3.81666666666667,3.5,-15,8,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 14:00:00,"14:00","unchanged","06-16",1,1.604,-5.96333333333337,0,0,-2,-3,0,0,0,0,0,0,0,0,0,0,0.178666666666665,0.178666666666672,0,0,-0.0066666666666606,-0.0066666666666606,0.0333333333333332,0.0333333333333337,"on, with AC",-4,-7.57142857142856,"transitional",1,1,0,1
2022-06-16 13:51:00,"Thursday","weekday","working",4,"",752,1029,23,39,2,3,40.7826666666667,24,1023.03,3.85,3.5,-18,10,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 14:00:00,"14:00","unchanged","06-16",1,1.78266666666667,-5.97000000000003,0,0,-3,-3,0,0,0,0,0,0,0,0,0,0,0.178666666666672,0.178666666666665,0,0,-0.0066666666666606,-0.0066666666666606,0.0333333333333337,0.0333333333333332,"on, with AC",-3.57142857142856,-7.57142857142856,"transitional",1,1,0,1
2022-06-16 13:53:00,"Thursday","weekday","working",4,"",749,1029,23,39,2,3,40.9613333333333,24,1023.02333333333,3.88333333333333,3.5,-21,12,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 14:00:00,"14:00","unchanged","06-16",1,1.96133333333334,-5.97666666666669,0,-0.5,-3,-7,0,0,0,0,0,0,0,0,0,0,0.178666666666665,0.178666666666665,0,0,-0.0066666666666606,-0.0066666666666606,0.0333333333333332,0.0333333333333332,"on, with AC",-4,-7.57142857142856,"transitional",1,1,0,1
2022-06-16 13:55:00,"Thursday","weekday","working",3.5,"",742,1029,23,39,2,3,41.14,24,1023.01666666667,3.91666666666667,3.5,-28,14,"occupied","0-to-3","0-to-9","2-to-5",2022-06-16 14:00:00,"14:00","decrease","06-16",1,2.14,-5.98333333333335,-0.5,-0.5,-7,-6,0,0,0,0,0,0,0,0,0,0,0.178666666666665,-0.178666666666665,0,0,-0.0066666666666606,-0.0066666666666606,0.0333333333333332,0.0333333333333337,"on, with AC",-3.57142857142856,-7.57142857142856,"transitional",1,1,0,1
2022-06-16 13:57:00,"Thursday","weekday","working",3,"",736,1029,23,39,2,3,40.9613333333333,24,1023.01,3.95,3.5,-34,16,"occupied","0-to-3","0-to-9","2-to-5",2022-06-16 14:00:00,"14:00","decrease","06-16",1,1.96133333333334,-5.99000000000001,-0.5,0,-6,-1,0,0,0,0,0,0,0,0,0,0,-0.178666666666665,-0.178666666666672,0,0,-0.0066666666666606,-0.0066666666666606,0.0333333333333337,0.0333333333333332,"on, with AC",-4,-8.57142857142856,"transitional",1,1,0,1
2022-06-16 13:59:00,"Thursday","weekday","working",3,"",735,1029,23,39,2,3,40.7826666666667,24,1023.00333333333,3.98333333333333,3.5,-35,18,"occupied","0-to-3","0-to-9","2-to-5",2022-06-16 14:00:00,"14:00","unchanged","06-16",1,1.78266666666666,-5.99666666666667,0,0,-1,-6,0,0,0,0,0,1,0,0,0,0,-0.178666666666672,-0.178666666666665,0,0,-0.0066666666666606,-0.00166666666666515,0.0333333333333332,0.0166666666666666,"on, with AC",-4.57142857142856,-8.42857142857144,"transitional",1,1,0,1
2022-06-16 14:01:00,"Thursday","weekday","working",3,"",729,1029,23,40,2,3,40.604,24,1023.00166666667,4,3.5,-41,20,"occupied","0-to-3","0-to-9","2-to-5",2022-06-16 14:00:00,"14:00","unchanged","06-16",1,0.603999999999999,-5.99833333333333,0,0,-6,1,0,0,0,0,1,0,0,0,0,0,-0.178666666666665,-0.178666666666665,0,0,-0.00166666666666515,0.0033333333333303,0.0166666666666666,0,"on, with AC",-3.85714285714289,-8.42857142857144,"transitional",1,1,0,1
2022-06-16 14:03:00,"Thursday","weekday","working",3,"",730,1029,23,40,2,3,40.4253333333333,24,1023.005,4,3.5,-40,22,"occupied","0-to-3","0-to-9","2-to-5",2022-06-16 14:00:00,"14:00","unchanged","06-16",1,0.425333333333334,-5.995,0,1,1,-6,0,0,0,0,0,0,0,0,0,0,-0.178666666666665,-0.178666666666665,0,0,0.0033333333333303,0.0033333333333303,0,0,"on, with AC",-4.57142857142856,-9.42857142857144,"transitional",1,1,0,1
2022-06-16 14:05:00,"Thursday","weekday","working",4,"",724,1029,23,40,2,3,40.2466666666667,24,1023.00833333333,4,3.5,-46,24,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 14:30:00,"14:30","increase","06-16",1,0.24666666666667,-5.99166666666667,1,0,-6,-7,0,0,0,0,0,0,0,0,0,0,-0.178666666666665,-0.178666666666672,0,0,0.0033333333333303,0.0033333333333303,0,0,"on, with AC",-4.85714285714289,-8.71428571428567,"transitional",1,1,0,1
2022-06-16 14:07:00,"Thursday","weekday","working",4,"",717,1029,23,40,2,3,40.068,24,1023.01166666667,4,3.5,-53,26,"occupied","4-and-higher","0-to-9","2-to-5",2022-06-16 14:30:00,"14:30","unchanged","06-16",1,0.0679999999999978,-5.98833333333334,0,2,-7,-2,0,0,0,0,0,0,0,0,0,0,-0.178666666666672,-0.178666666666665,0,0,0.0033333333333303,0.0033333333333303,0,0,"on, with AC",-3.85714285714278,-8.71428571428567,"transitional",1,1,0,1
2022-06-16 14:09:00,"Thursday","weekday","working",6,"",715,1029,23,40,2,3,39.8893333333333,24,1023.015,4,3.5,-55,28,"occupied","4-and-higher","0-to-9","6-and-higher",2022-06-16 14:30:00,"14:30","increase","06-16",1,-0.110666666666667,-5.98500000000001,2,0,-2,-11,0,0,0,0,0,0,0,0,0,0,-0.178666666666665,-0.178666666666665,0,0,0.0033333333333303,0.0033333333333303,0,0,"on, with AC",-4.85714285714289,-9.71428571428578,"transitional",1,1,0,1
2022-06-16 14:11:00,"Thursday","weekday","working",6,"",704,1029,23,40,2,3,39.7106666666667,24,1023.01833333333,4,6,0,0,"occupied","4-and-higher","0-to-9","6-and-higher",2022-06-16 14:30:00,"14:30","unchanged","06-16",1,-0.289333333333332,-5.98166666666668,0,-1,-11,-3,0,0,0,0,0,0,0,0,0,0,-0.178666666666665,-0.178666666666665,0,0,0.0033333333333303,0.0033333333333303,0,0,"on, with AC",-4.85714285714289,-9.28571428571433,"transitional",1,1,0,1
