"time","dayOfWeek","weekDay","workHour","people","occupancyNote","inCo2","inPressure","inTemp","inHumid","inPart2_5","inPart10","outHumid","outTemp","outPressure","windSpeed","peopleEvery30Min","dCo2since30Min","dMinSince30Min","people2Bin","people2EqualBin","people3Bin","people3EqualBin","peopleChange","halfHour","halfHour2","people_dlag1","people_dlead1","inCo2_dlag1","inCo2_dlead1","inPressure_dlag1","inPressure_dlead1","inTemp_dlag1","inTemp_dlead1","inHumid_dlag1","inHumid_dlead1","inPart2_5_dlag1","inPart2_5_dlead1","inPart10_dlag1","inPart10_dlead1","outHumid_dlag1","outHumid_dlead1","outTemp_dlag1","outTemp_dlead1","outPressure_dlag1","outPressure_dlead1","windSpeed_dlag1","windSpeed_dlead1","ventilationA","ventilationB1","ventilationB2"
2022-06-16 10:31:00,"Thursday","weekday","working",0.182926829268293,"",0.315949984751449,0.64,0.375,0.217391304347826,1,1,0.0800345721694037,0.4375,0.658006580751301,0.587743732590529,0.158536585365854,0.390586797066015,0.5,"occupied","4-and-higher","0-to-9","2-to-5","unchanged",2022-06-16 10:30:00,"10:30",0.29951690821256,0.289855072463768,0.104833647206528,0.126177024482109,0.4,0.4,0.285714285714286,0.285714285714286,0.4,0.4,0.444444444444444,0.444444444444444,0.625,0.5,0.408651295653948,0.408651295653948,0.341772151898734,0.341772151898734,0.412095175148712,0.412095175148712,0.677053824362606,0.677053824362606,0.333333333333333,0,0.333333333333333
2022-06-16 10:37:00,"Thursday","weekday","working",0.170731707317073,"",0.328758767917048,0.64,0.375,0.217391304347826,1,1,0.0800345721694037,0.4375,0.658006580751301,0.604456824512535,0.158536585365854,0.416259168704157,0.75,"occupied","4-and-higher","0-to-9","2-to-5","decrease",2022-06-16 11:00:00,"11:00",0.289855072463768,0.357487922705314,0.126177024482109,0.119899560577527,0.4,0.4,0.285714285714286,0.285714285714286,0.4,0.3,0.444444444444444,0.222222222222222,0.5,0.25,0.408651295653948,0.408651295653948,0.341772151898734,0.341772151898734,0.412095175148712,0.412095175148712,0.677053824362606,0.677053824362606,0,0,0
2022-06-16 10:43:00,"Thursday","weekday","working",0.24390243902439,"",0.3354681305276,0.64,0.375,0.173913043478261,0.75,0.75,0.0800345721694037,0.4375,0.658006580751301,0.62116991643454,0.158536585365854,0.429706601466993,1,"occupied","4-and-higher","0-to-9","6-and-higher","increase",2022-06-16 11:00:00,"11:00",0.357487922705314,0.285024154589372,0.119899560577527,0.115505335844319,0.4,0.4,0.285714285714286,0.285714285714286,0.3,0.4,0.222222222222222,0.666666666666667,0.25,0.75,0.408651295653948,0.408651295653948,0.341772151898734,0.341772151898734,0.412095175148712,0.412095175148712,0.677053824362606,0.677053824362606,0,0,0
2022-06-16 10:49:00,"Thursday","weekday","working",0.225609756097561,"",0.337907898749619,0.64,0.375,0.173913043478261,1,1,0.0800345721694037,0.4375,0.658006580751301,0.637883008356546,0.225609756097561,0.424205378973105,0,"occupied","4-and-higher","0-to-9","6-and-higher","decrease",2022-06-16 11:00:00,"11:00",0.285024154589372,0.309178743961353,0.115505335844319,0.117702448210923,0.4,0.4,0.285714285714286,0.428571428571429,0.4,0.4,0.666666666666667,0.444444444444444,0.75,0.5,0.408651295653948,0.408651295653948,0.341772151898734,0.341772151898734,0.412095175148712,0.412095175148712,0.677053824362606,0.677053824362606,0.333333333333333,0,0.333333333333333
2022-06-16 10:55:00,"Thursday","weekday","working",0.237804878048781,"",0.342482464165904,0.64,0.5,0.173913043478261,1,1,0.0800345721694037,0.4375,0.658006580751301,0.654596100278552,0.225609756097561,0.433374083129584,0.25,"occupied","4-and-higher","0-to-9","6-and-higher","increase",2022-06-16 11:00:00,"11:00",0.309178743961353,0.256038647342995,0.117702448210923,0.104519774011299,0.4,0.4,0.428571428571429,0.285714285714286,0.4,0.2,0.444444444444444,0,0.5,0,0.408651295653948,0.365598857376046,0.341772151898734,0.468354430379747,0.412095175148712,0.433024895351404,0.677053824362606,0.405099150141643,1,0,1
2022-06-16 13:25:00,"Thursday","weekday","working",0.182926829268293,"",0.33424824641659,0.64,0.5,0.0869565217391304,0.5,0.5,0.0435609334485739,0.5625,0.671030984370716,0.403899721448468,0.146341463414634,0.43520782396088,0.25,"occupied","4-and-higher","0-to-9","2-to-5","increase",2022-06-16 13:30:00,"13:30",0.256038647342995,0.323671497584541,0.104519774011299,0.105147520401758,0.4,0.4,0.285714285714286,0.285714285714286,0.2,0.4,0,0.444444444444444,0,0.5,0.365598857376046,0.419587839216486,0.468354430379747,0.341772151898734,0.433024895351404,0.410773298083281,0.405099150141643,0.677053824362606,1,1,0
2022-06-16 13:31:00,"Thursday","weekday","working",0.213414634146341,"",0.326623970722781,0.64,0.5,0.0869565217391304,0.5,0.5,0.0528262748487468,0.5625,0.670208390457912,0.420612813370474,0.146341463414634,0.419926650366748,0.5,"occupied","4-and-higher","0-to-9","2-to-5","increase",2022-06-16 13:30:00,"13:30",0.323671497584541,0.241545893719807,0.105147520401758,0.106716886377903,0.4,0.4,0.285714285714286,0.142857142857143,0.4,0.4,0.444444444444444,0.444444444444444,0.5,0.5,0.419587839216486,0.419587839216486,0.341772151898734,0.341772151898734,0.410773298083281,0.410773298083281,0.677053824362606,0.677053824362606,1,1,0
2022-06-16 13:37:00,"Thursday","weekday","working",0.140243902439024,"",0.320524550167734,0.64,0.375,0.0869565217391304,0.5,0.5,0.0620916162489197,0.5625,0.669385796545108,0.437325905292479,0.146341463414634,0.407701711491443,0.75,"occupied","0-to-3","0-to-9","2-to-5","decrease",2022-06-16 14:00:00,"14:00",0.241545893719807,0.289855072463768,0.106716886377903,0.110483364720653,0.4,0.4,0.142857142857143,0.285714285714286,0.4,0.4,0.444444444444444,0.222222222222222,0.5,0.25,0.419587839216486,0.419587839216486,0.341772151898734,0.341772151898734,0.410773298083281,0.410773298083281,0.677053824362606,0.677053824362606,1,1,0
2022-06-16 13:43:00,"Thursday","weekday","working",0.128048780487805,"",0.318084781945715,0.64,0.375,0.0869565217391304,0.25,0.25,0.0713569576490925,0.5625,0.668563202632304,0.454038997214485,0.146341463414634,0.40281173594132,1,"occupied","0-to-3","0-to-9","2-to-5","decrease",2022-06-16 14:00:00,"14:00",0.289855072463768,0.314009661835749,0.110483364720653,0.102008788449466,0.4,0.4,0.285714285714286,0.285714285714286,0.4,0.4,0.222222222222222,0.444444444444444,0.25,0.5,0.419587839216486,0.419587839216486,0.341772151898734,0.341772151898734,0.410773298083281,0.410773298083273,0.677053824362606,0.677053824362606,1,1,0
2022-06-16 13:49:00,"Thursday","weekday","working",0.146341463414634,"",0.307410795974382,0.64,0.375,0.0869565217391304,0.25,0.25,0.0806222990492654,0.5625,0.667740608719494,0.47075208913649,0.146341463414634,0.424205378973105,0,"occupied","4-and-higher","0-to-9","2-to-5","increase",2022-06-16 14:00:00,"14:00",0.314009661835749,0.294685990338164,0.102008788449466,0.103892027620841,0.4,0.4,0.285714285714286,0.285714285714286,0.4,0.4,0.444444444444444,0.444444444444444,0.5,0.5,0.419587839216486,0.419587839216486,0.341772151898734,0.341772151898734,0.410773298083273,0.410773298083281,0.677053824362606,0.677053824362606,1,1,0
