Time,Datastream Name,Value
2022-03-25 04:04:00,Fine Particles 10,52.0
2022-03-25 04:04:00,ABC Status,1.0
2022-03-25 04:02:00,CO2,403.0
2022-03-25 04:02:00,PRESSURE,1036.0
2022-03-25 04:02:00,Temperature,18.0
2022-03-25 04:02:00,Relative Humidity,29.0
2022-03-25 04:02:00,Fine Particles 2_5,31.0
2022-03-25 04:02:00,Fine Particles 10,53.0
2022-03-25 04:02:00,ABC Status,1.0
2022-03-25 04:00:00,CO2,410.0
2022-03-25 04:00:00,PRESSURE,1036.0
2022-03-25 04:00:00,Temperature,18.0
2022-03-25 04:00:00,Relative Humidity,29.0
2022-03-25 04:00:00,Fine Particles 2_5,30.0
2022-03-25 04:00:00,Fine Particles 10,52.0
2022-03-25 04:00:00,ABC Status,1.0
2022-03-25 03:58:00,CO2,465.0
2022-03-25 03:58:00,PRESSURE,1036.0
2022-03-25 03:58:00,Temperature,18.0
2022-03-25 03:58:00,Relative Humidity,29.0
2022-03-25 03:58:00,Fine Particles 2_5,31.0
2022-03-25 03:58:00,Fine Particles 10,53.0
2022-03-25 03:58:00,ABC Status,1.0
2022-03-25 03:56:00,CO2,467.0
2022-03-25 03:56:00,PRESSURE,1036.0
2022-03-25 03:56:00,Temperature,18.0
2022-03-25 03:56:00,Relative Humidity,29.0
2022-03-25 03:56:00,Fine Particles 2_5,31.0
2022-03-25 03:56:00,Fine Particles 10,53.0
2022-03-25 03:56:00,ABC Status,1.0
2022-03-25 03:54:00,CO2,470.0
2022-03-25 03:54:00,PRESSURE,1036.0
2022-03-25 03:54:00,Temperature,18.0
2022-03-25 03:54:00,Relative Humidity,29.0
2022-03-25 03:54:00,Fine Particles 2_5,31.0
2022-03-25 03:54:00,Fine Particles 10,53.0
2022-03-25 03:54:00,ABC Status,1.0
2022-03-25 03:52:00,CO2,470.0
2022-03-25 03:52:00,PRESSURE,1036.0
2022-03-25 03:52:00,Temperature,18.0
2022-03-25 03:52:00,Relative Humidity,29.0
2022-03-25 03:52:00,Fine Particles 2_5,30.0
2022-03-25 03:52:00,Fine Particles 10,52.0
2022-03-25 03:52:00,ABC Status,1.0
2022-03-25 03:50:00,CO2,472.0
2022-03-25 03:50:00,PRESSURE,1036.0
2022-03-25 03:50:00,Temperature,18.0
2022-03-25 03:50:00,Relative Humidity,29.0
2022-03-25 03:50:00,Fine Particles 2_5,29.0
2022-03-25 03:50:00,Fine Particles 10,50.0
2022-03-25 03:50:00,ABC Status,1.0
2022-03-25 03:48:00,CO2,473.0
2022-03-25 03:48:00,PRESSURE,1036.0
2022-03-25 03:48:00,Temperature,18.0
2022-03-25 03:48:00,Relative Humidity,29.0
2022-03-25 03:48:00,Fine Particles 2_5,29.0
2022-03-25 03:48:00,Fine Particles 10,50.0
2022-03-25 03:48:00,ABC Status,1.0
2022-03-25 03:46:00,CO2,476.0
2022-03-25 03:46:00,PRESSURE,1036.0
2022-03-25 03:46:00,Temperature,18.0
2022-03-25 03:46:00,Relative Humidity,29.0
2022-03-25 03:46:00,Fine Particles 2_5,29.0
2022-03-25 03:46:00,Fine Particles 10,50.0
2022-03-25 03:46:00,ABC Status,1.0
2022-03-25 03:44:00,CO2,480.0
2022-03-25 03:44:00,PRESSURE,1036.0
2022-03-25 03:44:00,Temperature,18.0
2022-03-25 03:44:00,Relative Humidity,29.0
2022-03-25 03:44:00,Fine Particles 2_5,30.0
2022-03-25 03:44:00,Fine Particles 10,52.0
2022-03-25 03:44:00,ABC Status,1.0
2022-03-25 03:42:00,CO2,479.0
2022-03-25 03:42:00,PRESSURE,1036.0
2022-03-25 03:42:00,Temperature,18.0
2022-03-25 03:42:00,Relative Humidity,29.0
2022-03-25 03:42:00,Fine Particles 2_5,30.0
2022-03-25 03:42:00,Fine Particles 10,52.0
2022-03-25 03:42:00,ABC Status,1.0
2022-03-25 03:40:00,CO2,472.0
2022-03-25 03:40:00,PRESSURE,1036.0
2022-03-25 03:40:00,Temperature,18.0
2022-03-25 03:40:00,Relative Humidity,29.0
2022-03-25 03:40:00,Fine Particles 2_5,31.0
2022-03-25 03:40:00,Fine Particles 10,53.0
2022-03-25 03:40:00,ABC Status,1.0
2022-03-25 03:38:00,CO2,468.0
2022-03-25 03:38:00,PRESSURE,1036.0
2022-03-25 03:38:00,Temperature,18.0
2022-03-25 03:38:00,Relative Humidity,29.0
2022-03-25 03:38:00,Fine Particles 2_5,32.0
2022-03-25 03:38:00,Fine Particles 10,55.0
2022-03-25 03:38:00,ABC Status,1.0
2022-03-25 03:36:00,CO2,461.0
2022-03-25 03:36:00,PRESSURE,1036.0
2022-03-25 03:36:00,Temperature,18.0
2022-03-25 03:36:00,Relative Humidity,29.0
2022-03-25 03:36:00,Fine Particles 2_5,29.0
2022-03-25 03:36:00,Fine Particles 10,50.0
2022-03-25 03:36:00,ABC Status,1.0
2022-03-25 03:34:00,CO2,455.0
2022-03-25 03:34:00,PRESSURE,1036.0
2022-03-25 03:34:00,Temperature,18.0
2022-03-25 03:34:00,Relative Humidity,29.0
2022-03-25 03:34:00,Fine Particles 2_5,30.0
2022-03-25 03:34:00,Fine Particles 10,52.0
2022-03-25 03:34:00,ABC Status,1.0
2022-03-25 03:32:00,CO2,459.0
2022-03-25 03:32:00,PRESSURE,1035.0
2022-03-25 03:32:00,Temperature,18.0
2022-03-25 03:32:00,Relative Humidity,29.0
2022-03-25 03:32:00,Fine Particles 2_5,30.0
2022-03-25 03:32:00,Fine Particles 10,52.0
2022-03-25 03:32:00,ABC Status,1.0
2022-03-25 03:30:00,CO2,457.0
2022-03-25 03:30:00,PRESSURE,1036.0
2022-03-25 03:30:00,Temperature,18.0
2022-03-25 03:30:00,Relative Humidity,28.0
2022-03-25 03:30:00,Fine Particles 2_5,29.0
2022-03-25 03:30:00,Fine Particles 10,50.0
2022-03-25 03:30:00,ABC Status,1.0
2022-03-25 03:28:00,CO2,457.0
2022-03-25 03:28:00,PRESSURE,1036.0
2022-03-25 03:28:00,Temperature,18.0
2022-03-25 03:28:00,Relative Humidity,28.0
2022-03-25 03:28:00,Fine Particles 2_5,29.0
2022-03-25 03:28:00,Fine Particles 10,50.0
2022-03-25 03:28:00,ABC Status,1.0
2022-03-25 03:26:00,CO2,463.0
2022-03-25 03:26:00,PRESSURE,1036.0
2022-03-25 03:26:00,Temperature,18.0
2022-03-25 03:26:00,Relative Humidity,28.0
2022-03-25 03:26:00,Fine Particles 2_5,29.0
2022-03-25 03:26:00,Fine Particles 10,50.0
2022-03-25 03:26:00,ABC Status,1.0
2022-03-25 03:24:00,CO2,462.0
2022-03-25 03:24:00,PRESSURE,1035.0
2022-03-25 03:24:00,Temperature,18.0
2022-03-25 03:24:00,Relative Humidity,29.0
2022-03-25 03:24:00,Fine Particles 2_5,28.0
2022-03-25 03:24:00,Fine Particles 10,48.0
2022-03-25 03:24:00,ABC Status,1.0
2022-03-25 03:22:00,CO2,466.0
2022-03-25 03:22:00,PRESSURE,1036.0
2022-03-25 03:22:00,Temperature,18.0
2022-03-25 03:22:00,Relative Humidity,29.0
2022-03-25 03:22:00,Fine Particles 2_5,29.0
2022-03-25 03:22:00,Fine Particles 10,50.0
2022-03-25 03:22:00,ABC Status,1.0
2022-03-25 03:20:00,CO2,470.0
2022-03-25 03:20:00,PRESSURE,1036.0
2022-03-25 03:20:00,Temperature,18.0
2022-03-25 03:20:00,Relative Humidity,29.0
2022-03-25 03:20:00,Fine Particles 2_5,28.0
2022-03-25 03:20:00,Fine Particles 10,48.0
2022-03-25 03:20:00,ABC Status,1.0
2022-03-25 03:18:00,CO2,465.0
2022-03-25 03:18:00,PRESSURE,1036.0
2022-03-25 03:18:00,Temperature,18.0
2022-03-25 03:18:00,Relative Humidity,29.0
2022-03-25 03:18:00,Fine Particles 2_5,31.0
2022-03-25 03:18:00,Fine Particles 10,53.0
2022-03-25 03:18:00,ABC Status,1.0
2022-03-25 03:16:00,CO2,464.0
2022-03-25 03:16:00,PRESSURE,1036.0
2022-03-25 03:16:00,Temperature,18.0
2022-03-25 03:16:00,Relative Humidity,29.0
2022-03-25 03:16:00,Fine Particles 2_5,30.0
2022-03-25 03:16:00,Fine Particles 10,52.0
2022-03-25 03:16:00,ABC Status,1.0
2022-03-25 03:14:00,CO2,455.0
2022-03-25 03:14:00,PRESSURE,1036.0
2022-03-25 03:14:00,Temperature,18.0
2022-03-25 03:14:00,Relative Humidity,29.0
2022-03-25 03:14:00,Fine Particles 2_5,31.0
2022-03-25 03:14:00,Fine Particles 10,53.0
2022-03-25 03:14:00,ABC Status,1.0
2022-03-25 03:12:00,CO2,448.0
2022-03-25 03:12:00,PRESSURE,1035.0
2022-03-25 03:12:00,Temperature,18.0
2022-03-25 03:12:00,Relative Humidity,29.0
2022-03-25 03:12:00,Fine Particles 2_5,32.0
2022-03-25 03:12:00,Fine Particles 10,55.0
2022-03-25 03:12:00,ABC Status,1.0
2022-03-25 03:10:00,CO2,455.0
2022-03-25 03:10:00,PRESSURE,1036.0
2022-03-25 03:10:00,Temperature,18.0
2022-03-25 03:10:00,Relative Humidity,29.0
2022-03-25 03:10:00,Fine Particles 2_5,31.0
2022-03-25 03:10:00,Fine Particles 10,53.0
2022-03-25 03:10:00,ABC Status,1.0
2022-03-25 03:08:00,CO2,453.0
2022-03-25 03:08:00,PRESSURE,1035.0
2022-03-25 03:08:00,Temperature,18.0
2022-03-25 03:08:00,Relative Humidity,29.0
2022-03-25 03:08:00,Fine Particles 2_5,29.0
2022-03-25 03:08:00,Fine Particles 10,50.0
2022-03-25 03:08:00,ABC Status,1.0
2022-03-25 03:06:00,CO2,459.0
2022-03-25 03:06:00,PRESSURE,1036.0
2022-03-25 03:06:00,Temperature,18.0
2022-03-25 03:06:00,Relative Humidity,29.0
2022-03-25 03:06:00,Fine Particles 2_5,29.0
2022-03-25 03:06:00,Fine Particles 10,50.0
2022-03-25 03:06:00,ABC Status,1.0
2022-03-25 03:04:00,CO2,467.0
2022-03-25 03:04:00,PRESSURE,1036.0
2022-03-25 03:04:00,Temperature,18.0
2022-03-25 03:04:00,Relative Humidity,29.0
2022-03-25 03:04:00,Fine Particles 2_5,30.0
2022-03-25 03:04:00,Fine Particles 10,52.0
2022-03-25 03:04:00,ABC Status,1.0
2022-03-25 03:02:00,CO2,464.0
2022-03-25 03:02:00,PRESSURE,1036.0
2022-03-25 03:02:00,Temperature,18.0
2022-03-25 03:02:00,Relative Humidity,29.0
2022-03-25 03:02:00,Fine Particles 2_5,31.0
2022-03-25 03:02:00,Fine Particles 10,53.0
2022-03-25 03:02:00,ABC Status,1.0
2022-03-25 03:00:00,CO2,469.0
2022-03-25 03:00:00,PRESSURE,1035.0
2022-03-25 03:00:00,Temperature,18.0
2022-03-25 03:00:00,Relative Humidity,29.0
2022-03-25 03:00:00,Fine Particles 2_5,29.0
2022-03-25 03:00:00,Fine Particles 10,50.0
2022-03-25 03:00:00,ABC Status,1.0
2022-03-25 02:58:00,CO2,469.0
2022-03-25 02:58:00,PRESSURE,1035.0
2022-03-25 02:58:00,Temperature,18.0
2022-03-25 02:58:00,Relative Humidity,29.0
2022-03-25 02:58:00,Fine Particles 2_5,29.0
2022-03-25 02:58:00,Fine Particles 10,50.0
2022-03-25 02:58:00,ABC Status,1.0
2022-03-25 02:56:00,CO2,465.0
2022-03-25 02:56:00,PRESSURE,1035.0
2022-03-25 02:56:00,Temperature,18.0
2022-03-25 02:56:00,Relative Humidity,29.0
2022-03-25 02:56:00,Fine Particles 2_5,30.0
2022-03-25 02:56:00,Fine Particles 10,52.0
2022-03-25 02:56:00,ABC Status,1.0
2022-03-25 02:54:00,CO2,463.0
2022-03-25 02:54:00,PRESSURE,1035.0
2022-03-25 02:54:00,Temperature,18.0
2022-03-25 02:54:00,Relative Humidity,29.0
2022-03-25 02:54:00,Fine Particles 2_5,30.0
2022-03-25 02:54:00,Fine Particles 10,52.0
2022-03-25 02:54:00,ABC Status,1.0
2022-03-25 02:52:00,CO2,459.0
2022-03-25 02:52:00,PRESSURE,1035.0
2022-03-25 02:52:00,Temperature,18.0
2022-03-25 02:52:00,Relative Humidity,29.0
2022-03-25 02:52:00,Fine Particles 2_5,30.0
2022-03-25 02:52:00,Fine Particles 10,52.0
2022-03-25 02:52:00,ABC Status,1.0
2022-03-25 02:50:00,CO2,457.0
2022-03-25 02:50:00,PRESSURE,1035.0
2022-03-25 02:50:00,Temperature,18.0
2022-03-25 02:50:00,Relative Humidity,29.0
2022-03-25 02:50:00,Fine Particles 2_5,31.0
2022-03-25 02:50:00,Fine Particles 10,53.0
2022-03-25 02:50:00,ABC Status,1.0
2022-03-25 02:48:00,CO2,455.0
2022-03-25 02:48:00,PRESSURE,1035.0
2022-03-25 02:48:00,Temperature,18.0
2022-03-25 02:48:00,Relative Humidity,29.0
2022-03-25 02:48:00,Fine Particles 2_5,30.0
2022-03-25 02:48:00,Fine Particles 10,52.0
2022-03-25 02:48:00,ABC Status,1.0
2022-03-25 02:46:00,CO2,451.0
2022-03-25 02:46:00,PRESSURE,1035.0
2022-03-25 02:46:00,Temperature,18.0
2022-03-25 02:46:00,Relative Humidity,29.0
2022-03-25 02:46:00,Fine Particles 2_5,30.0
2022-03-25 02:46:00,Fine Particles 10,52.0
2022-03-25 02:46:00,ABC Status,1.0
2022-03-25 02:44:00,CO2,452.0
2022-03-25 02:44:00,PRESSURE,1035.0
2022-03-25 02:44:00,Temperature,18.0
2022-03-25 02:44:00,Relative Humidity,29.0
2022-03-25 02:44:00,Fine Particles 2_5,30.0
2022-03-25 02:44:00,Fine Particles 10,52.0
2022-03-25 02:44:00,ABC Status,1.0
2022-03-25 02:42:00,CO2,450.0
2022-03-25 02:42:00,PRESSURE,1035.0
2022-03-25 02:42:00,Temperature,18.0
2022-03-25 02:42:00,Relative Humidity,28.0
2022-03-25 02:42:00,Fine Particles 2_5,30.0
2022-03-25 02:42:00,Fine Particles 10,52.0
2022-03-25 02:42:00,ABC Status,1.0
2022-03-25 02:40:00,CO2,456.0
2022-03-25 02:40:00,PRESSURE,1035.0
2022-03-25 02:40:00,Temperature,18.0
2022-03-25 02:40:00,Relative Humidity,28.0
2022-03-25 02:40:00,Fine Particles 2_5,30.0
2022-03-25 02:40:00,Fine Particles 10,52.0
2022-03-25 02:40:00,ABC Status,1.0
2022-03-25 02:38:00,CO2,455.0
2022-03-25 02:38:00,PRESSURE,1035.0
2022-03-25 02:38:00,Temperature,18.0
2022-03-25 02:38:00,Relative Humidity,29.0
2022-03-25 02:38:00,Fine Particles 2_5,30.0
2022-03-25 02:38:00,Fine Particles 10,52.0
2022-03-25 02:38:00,ABC Status,1.0
2022-03-25 02:36:00,CO2,456.0
2022-03-25 02:36:00,PRESSURE,1035.0
2022-03-25 02:36:00,Temperature,18.0
2022-03-25 02:36:00,Relative Humidity,29.0
2022-03-25 02:36:00,Fine Particles 2_5,28.0
2022-03-25 02:36:00,Fine Particles 10,48.0
2022-03-25 02:36:00,ABC Status,1.0
2022-03-25 02:34:00,CO2,456.0
2022-03-25 02:34:00,PRESSURE,1035.0
2022-03-25 02:34:00,Temperature,18.0
2022-03-25 02:34:00,Relative Humidity,29.0
2022-03-25 02:34:00,Fine Particles 2_5,31.0
2022-03-25 02:34:00,Fine Particles 10,53.0
2022-03-25 02:34:00,ABC Status,1.0
2022-03-25 02:32:00,CO2,453.0
2022-03-25 02:32:00,PRESSURE,1035.0
2022-03-25 02:32:00,Temperature,18.0
2022-03-25 02:32:00,Relative Humidity,29.0
2022-03-25 02:32:00,Fine Particles 2_5,30.0
2022-03-25 02:32:00,Fine Particles 10,52.0
2022-03-25 02:32:00,ABC Status,1.0
2022-03-25 02:30:00,CO2,450.0
2022-03-25 02:30:00,PRESSURE,1035.0
2022-03-25 02:30:00,Temperature,18.0
2022-03-25 02:30:00,Relative Humidity,29.0
2022-03-25 02:30:00,Fine Particles 2_5,30.0
2022-03-25 02:30:00,Fine Particles 10,52.0
2022-03-25 02:30:00,ABC Status,1.0
2022-03-25 02:28:00,CO2,447.0
2022-03-25 02:28:00,PRESSURE,1035.0
2022-03-25 02:28:00,Temperature,18.0
2022-03-25 02:28:00,Relative Humidity,29.0
2022-03-25 02:28:00,Fine Particles 2_5,31.0
2022-03-25 02:28:00,Fine Particles 10,53.0
2022-03-25 02:28:00,ABC Status,1.0
2022-03-25 02:26:00,CO2,442.0
2022-03-25 02:26:00,PRESSURE,1035.0
2022-03-25 02:26:00,Temperature,18.0
2022-03-25 02:26:00,Relative Humidity,29.0
2022-03-25 02:26:00,Fine Particles 2_5,31.0
2022-03-25 02:26:00,Fine Particles 10,53.0
2022-03-25 02:26:00,ABC Status,1.0
2022-03-25 02:24:00,CO2,440.0
2022-03-25 02:24:00,PRESSURE,1035.0
2022-03-25 02:24:00,Temperature,18.0
2022-03-25 02:24:00,Relative Humidity,29.0
2022-03-25 02:24:00,Fine Particles 2_5,32.0
2022-03-25 02:24:00,Fine Particles 10,55.0
2022-03-25 02:24:00,ABC Status,1.0
2022-03-25 02:22:00,CO2,435.0
2022-03-25 02:22:00,PRESSURE,1035.0
2022-03-25 02:22:00,Temperature,18.0
2022-03-25 02:22:00,Relative Humidity,28.0
2022-03-25 02:22:00,Fine Particles 2_5,30.0
2022-03-25 02:22:00,Fine Particles 10,52.0
2022-03-25 02:22:00,ABC Status,1.0
2022-03-25 02:20:00,CO2,440.0
2022-03-25 02:20:00,PRESSURE,1035.0
2022-03-25 02:20:00,Temperature,18.0
2022-03-25 02:20:00,Relative Humidity,28.0
2022-03-25 02:20:00,Fine Particles 2_5,31.0
2022-03-25 02:20:00,Fine Particles 10,53.0
2022-03-25 02:20:00,ABC Status,1.0
2022-03-25 02:18:00,CO2,440.0
2022-03-25 02:18:00,PRESSURE,1035.0
2022-03-25 02:18:00,Temperature,18.0
2022-03-25 02:18:00,Relative Humidity,28.0
2022-03-25 02:18:00,Fine Particles 2_5,30.0
2022-03-25 02:18:00,Fine Particles 10,52.0
2022-03-25 02:18:00,ABC Status,1.0
2022-03-25 02:16:00,CO2,447.0
2022-03-25 02:16:00,PRESSURE,1035.0
2022-03-25 02:16:00,Temperature,18.0
2022-03-25 02:16:00,Relative Humidity,28.0
2022-03-25 02:16:00,Fine Particles 2_5,29.0
2022-03-25 02:16:00,Fine Particles 10,50.0
2022-03-25 02:16:00,ABC Status,1.0
2022-03-25 02:14:00,CO2,453.0
2022-03-25 02:14:00,PRESSURE,1035.0
2022-03-25 02:14:00,Temperature,18.0
2022-03-25 02:14:00,Relative Humidity,28.0
2022-03-25 02:14:00,Fine Particles 2_5,29.0
2022-03-25 02:14:00,Fine Particles 10,50.0
2022-03-25 02:14:00,ABC Status,1.0
2022-03-25 02:12:00,CO2,451.0
2022-03-25 02:12:00,PRESSURE,1035.0
2022-03-25 02:12:00,Temperature,18.0
2022-03-25 02:12:00,Relative Humidity,28.0
2022-03-25 02:12:00,Fine Particles 2_5,28.0
2022-03-25 02:12:00,Fine Particles 10,48.0
2022-03-25 02:12:00,ABC Status,1.0
2022-03-25 02:10:00,CO2,454.0
2022-03-25 02:10:00,PRESSURE,1035.0
2022-03-25 02:10:00,Temperature,18.0
2022-03-25 02:10:00,Relative Humidity,29.0
2022-03-25 02:10:00,Fine Particles 2_5,29.0
2022-03-25 02:10:00,Fine Particles 10,50.0
2022-03-25 02:10:00,ABC Status,1.0
2022-03-25 02:08:00,CO2,454.0
2022-03-25 02:08:00,PRESSURE,1035.0
2022-03-25 02:08:00,Temperature,18.0
2022-03-25 02:08:00,Relative Humidity,29.0
2022-03-25 02:08:00,Fine Particles 2_5,29.0
2022-03-25 02:08:00,Fine Particles 10,50.0
2022-03-25 02:08:00,ABC Status,1.0
2022-03-25 02:06:00,CO2,451.0
2022-03-25 02:06:00,PRESSURE,1035.0
2022-03-25 02:06:00,Temperature,18.0
2022-03-25 02:06:00,Relative Humidity,29.0
2022-03-25 02:06:00,Fine Particles 2_5,30.0
2022-03-25 02:06:00,Fine Particles 10,52.0
2022-03-25 02:06:00,ABC Status,1.0
2022-03-25 02:04:00,CO2,450.0
2022-03-25 02:04:00,PRESSURE,1035.0
2022-03-25 02:04:00,Temperature,18.0
2022-03-25 02:04:00,Relative Humidity,29.0
2022-03-25 02:04:00,Fine Particles 2_5,30.0
2022-03-25 02:04:00,Fine Particles 10,52.0
2022-03-25 02:04:00,ABC Status,1.0
2022-03-25 02:02:00,CO2,450.0
2022-03-25 02:02:00,PRESSURE,1035.0
2022-03-25 02:02:00,Temperature,18.0
2022-03-25 02:02:00,Relative Humidity,29.0
2022-03-25 02:02:00,Fine Particles 2_5,30.0
2022-03-25 02:02:00,Fine Particles 10,52.0
2022-03-25 02:02:00,ABC Status,1.0
2022-03-25 02:00:00,CO2,449.0
2022-03-25 02:00:00,PRESSURE,1035.0
2022-03-25 02:00:00,Temperature,18.0
2022-03-25 02:00:00,Relative Humidity,28.0
2022-03-25 02:00:00,Fine Particles 2_5,30.0
2022-03-25 02:00:00,Fine Particles 10,52.0
2022-03-25 02:00:00,ABC Status,1.0
2022-03-25 01:58:00,CO2,453.0
2022-03-25 01:58:00,PRESSURE,1035.0
2022-03-25 01:58:00,Temperature,18.0
2022-03-25 01:58:00,Relative Humidity,28.0
2022-03-25 01:58:00,Fine Particles 2_5,31.0
2022-03-25 01:58:00,Fine Particles 10,53.0
2022-03-25 01:58:00,ABC Status,1.0
2022-03-25 01:56:00,CO2,453.0
2022-03-25 01:56:00,PRESSURE,1035.0
2022-03-25 01:56:00,Temperature,18.0
2022-03-25 01:56:00,Relative Humidity,28.0
2022-03-25 01:56:00,Fine Particles 2_5,31.0
2022-03-25 01:56:00,Fine Particles 10,53.0
2022-03-25 01:56:00,ABC Status,1.0
2022-03-25 01:54:00,CO2,452.0
2022-03-25 01:54:00,PRESSURE,1035.0
2022-03-25 01:54:00,Temperature,18.0
2022-03-25 01:54:00,Relative Humidity,28.0
2022-03-25 01:54:00,Fine Particles 2_5,31.0
2022-03-25 01:54:00,Fine Particles 10,53.0
2022-03-25 01:54:00,ABC Status,1.0
2022-03-25 01:52:00,CO2,450.0
2022-03-25 01:52:00,PRESSURE,1035.0
2022-03-25 01:52:00,Temperature,18.0
2022-03-25 01:52:00,Relative Humidity,28.0
2022-03-25 01:52:00,Fine Particles 2_5,29.0
2022-03-25 01:52:00,Fine Particles 10,50.0
2022-03-25 01:52:00,ABC Status,1.0
2022-03-25 01:50:00,CO2,445.0
2022-03-25 01:50:00,PRESSURE,1035.0
2022-03-25 01:50:00,Temperature,18.0
2022-03-25 01:50:00,Relative Humidity,28.0
2022-03-25 01:50:00,Fine Particles 2_5,27.0
2022-03-25 01:50:00,Fine Particles 10,46.0
2022-03-25 01:50:00,ABC Status,1.0
2022-03-25 01:48:00,CO2,445.0
2022-03-25 01:48:00,PRESSURE,1035.0
2022-03-25 01:48:00,Temperature,18.0
2022-03-25 01:48:00,Relative Humidity,29.0
2022-03-25 01:48:00,Fine Particles 2_5,24.0
2022-03-25 01:48:00,Fine Particles 10,41.0
2022-03-25 01:48:00,ABC Status,1.0
2022-03-25 01:46:00,CO2,451.0
2022-03-25 01:46:00,PRESSURE,1035.0
2022-03-25 01:46:00,Temperature,18.0
2022-03-25 01:46:00,Relative Humidity,29.0
2022-03-25 01:46:00,Fine Particles 2_5,29.0
2022-03-25 01:46:00,Fine Particles 10,50.0
2022-03-25 01:46:00,ABC Status,1.0
2022-03-25 01:44:00,CO2,450.0
2022-03-25 01:44:00,PRESSURE,1035.0
2022-03-25 01:44:00,Temperature,18.0
2022-03-25 01:44:00,Relative Humidity,29.0
2022-03-25 01:44:00,Fine Particles 2_5,30.0
2022-03-25 01:44:00,Fine Particles 10,52.0
2022-03-25 01:44:00,ABC Status,1.0
2022-03-25 01:42:00,CO2,451.0
2022-03-25 01:42:00,PRESSURE,1035.0
2022-03-25 01:42:00,Temperature,18.0
2022-03-25 01:42:00,Relative Humidity,29.0
2022-03-25 01:42:00,Fine Particles 2_5,29.0
2022-03-25 01:42:00,Fine Particles 10,50.0
2022-03-25 01:42:00,ABC Status,1.0
2022-03-25 01:40:00,CO2,450.0
2022-03-25 01:40:00,PRESSURE,1036.0
2022-03-25 01:40:00,Temperature,18.0
2022-03-25 01:40:00,Relative Humidity,29.0
2022-03-25 01:40:00,Fine Particles 2_5,29.0
2022-03-25 01:40:00,Fine Particles 10,50.0
2022-03-25 01:40:00,ABC Status,1.0
2022-03-25 01:38:00,CO2,445.0
2022-03-25 01:38:00,PRESSURE,1035.0
2022-03-25 01:38:00,Temperature,18.0
2022-03-25 01:38:00,Relative Humidity,29.0
2022-03-25 01:38:00,Fine Particles 2_5,29.0
2022-03-25 01:38:00,Fine Particles 10,50.0
2022-03-25 01:38:00,ABC Status,1.0
2022-03-25 01:36:00,CO2,441.0
2022-03-25 01:36:00,PRESSURE,1035.0
2022-03-25 01:36:00,Temperature,18.0
2022-03-25 01:36:00,Relative Humidity,28.0
2022-03-25 01:36:00,Fine Particles 2_5,29.0
2022-03-25 01:36:00,Fine Particles 10,50.0
2022-03-25 01:36:00,ABC Status,1.0
2022-03-25 01:34:00,CO2,438.0
2022-03-25 01:34:00,PRESSURE,1036.0
2022-03-25 01:34:00,Temperature,18.0
2022-03-25 01:34:00,Relative Humidity,28.0
2022-03-25 01:34:00,Fine Particles 2_5,28.0
2022-03-25 01:34:00,Fine Particles 10,48.0
2022-03-25 01:34:00,ABC Status,1.0
2022-03-25 01:32:00,CO2,441.0
2022-03-25 01:32:00,PRESSURE,1036.0
2022-03-25 01:32:00,Temperature,18.0
2022-03-25 01:32:00,Relative Humidity,28.0
2022-03-25 01:32:00,Fine Particles 2_5,28.0
2022-03-25 01:32:00,Fine Particles 10,48.0
2022-03-25 01:32:00,ABC Status,1.0
2022-03-25 01:30:00,CO2,440.0
2022-03-25 01:30:00,PRESSURE,1036.0
2022-03-25 01:30:00,Temperature,19.0
2022-03-25 01:30:00,Relative Humidity,28.0
2022-03-25 01:30:00,Fine Particles 2_5,28.0
2022-03-25 01:30:00,Fine Particles 10,48.0
2022-03-25 01:30:00,ABC Status,1.0
2022-03-25 01:28:00,CO2,446.0
2022-03-25 01:28:00,PRESSURE,1036.0
2022-03-25 01:28:00,Temperature,19.0
2022-03-25 01:28:00,Relative Humidity,28.0
2022-03-25 01:28:00,Fine Particles 2_5,27.0
2022-03-25 01:28:00,Fine Particles 10,46.0
2022-03-25 01:28:00,ABC Status,1.0
2022-03-25 01:26:00,CO2,453.0
2022-03-25 01:26:00,PRESSURE,1036.0
2022-03-25 01:26:00,Temperature,19.0
2022-03-25 01:26:00,Relative Humidity,28.0
2022-03-25 01:26:00,Fine Particles 2_5,28.0
2022-03-25 01:26:00,Fine Particles 10,48.0
2022-03-25 01:26:00,ABC Status,1.0
2022-03-25 01:24:00,CO2,451.0
2022-03-25 01:24:00,PRESSURE,1036.0
2022-03-25 01:24:00,Temperature,18.0
2022-03-25 01:24:00,Relative Humidity,28.0
2022-03-25 01:24:00,Fine Particles 2_5,27.0
2022-03-25 01:24:00,Fine Particles 10,46.0
2022-03-25 01:24:00,ABC Status,1.0
2022-03-25 01:22:00,CO2,447.0
2022-03-25 01:22:00,PRESSURE,1035.0
2022-03-25 01:22:00,Temperature,18.0
2022-03-25 01:22:00,Relative Humidity,28.0
2022-03-25 01:22:00,Fine Particles 2_5,29.0
2022-03-25 01:22:00,Fine Particles 10,50.0
2022-03-25 01:22:00,ABC Status,1.0
2022-03-25 01:20:00,CO2,444.0
2022-03-25 01:20:00,PRESSURE,1036.0
2022-03-25 01:20:00,Temperature,18.0
2022-03-25 01:20:00,Relative Humidity,29.0
2022-03-25 01:20:00,Fine Particles 2_5,29.0
2022-03-25 01:20:00,Fine Particles 10,50.0
