station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
EHBK,2022-06-22 10:55,77.00,53.60,44.25,40.00,7.00,0.00,29.88,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,EHBK 221055Z AUTO 04007KT 360V080 9999 NSC 25/12 Q1012 NOSIG,M
EHBK,2022-06-22 11:25,77.00,51.80,41.42,30.00,8.00,0.00,29.88,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,EHBK 221125Z AUTO 03008KT 350V090 9999 NCD 25/11 Q1012 NOSIG,M
EHBK,2022-06-22 11:55,77.00,50.00,38.74,30.00,8.00,0.00,29.88,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,EHBK 221155Z AUTO 03008KT 330V100 9999 NCD 25/10 Q1012 NOSIG,M
EHBK,2022-06-22 12:25,78.80,50.00,36.51,50.00,9.00,0.00,29.88,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,EHBK 221225Z AUTO 05009KT 360V090 9999 NCD 26/10 Q1012 NOSIG,M
EHBK,2022-06-22 12:55,80.60,48.20,32.18,50.00,11.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.71,EHBK 221255Z AUTO 05011KT 360V090 9999 NSC 27/09 Q1011 NOSIG,M
EHBK,2022-06-22 13:25,80.60,48.20,32.18,60.00,11.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.71,EHBK 221325Z AUTO 06011KT 030V090 9999 NSC 27/09 Q1011 NOSIG,M
EHBK,2022-06-22 13:55,80.60,48.20,32.18,60.00,9.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.71,EHBK 221355Z AUTO 06009KT 020V110 9999 NSC 27/09 Q1011 NOSIG,M
EHBK,2022-06-22 14:25,80.60,46.40,30.07,60.00,8.00,0.00,29.85,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.56,EHBK 221425Z AUTO 06008KT 360V110 9999 NCD 27/08 Q1011 NOSIG,M
EHBK,2022-06-22 14:55,80.60,46.40,30.07,50.00,7.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.56,EHBK 221455Z AUTO 05007KT 010V110 9999 NSC 27/08 Q1011 NOSIG,M
EHBK,2022-06-22 15:25,80.60,48.20,32.18,50.00,8.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.71,EHBK 221525Z AUTO 05008KT 010V110 9999 NSC 27/09 Q1011 NOSIG,M
EHBK,2022-06-22 15:55,80.60,46.40,30.07,50.00,10.00,0.00,29.83,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.56,EHBK 221555Z AUTO 05010KT 350V080 9999 NSC 27/08 Q1010 NOSIG,M
EHBK,2022-06-22 16:25,80.60,46.40,30.07,50.00,9.00,0.00,29.83,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.56,EHBK 221625Z AUTO 05009KT 020V080 9999 NSC 27/08 Q1010 NOSIG,M
EHBK,2022-06-22 16:55,80.60,48.20,32.18,50.00,10.00,0.00,29.83,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.71,EHBK 221655Z AUTO 05010KT 020V080 9999 NSC 27/09 Q1010 NOSIG,M
EHBK,2022-06-22 17:25,80.60,46.40,30.07,50.00,9.00,0.00,29.83,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,79.56,EHBK 221725Z AUTO 05009KT 010V080 9999 NSC 27/08 Q1010 NOSIG,M
EHBK,2022-06-22 17:55,78.80,46.40,31.90,50.00,8.00,0.00,29.83,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,EHBK 221755Z AUTO 05008KT 9999 NSC 26/08 Q1010 NOSIG,M
EHBK,2022-06-22 18:25,78.80,46.40,31.90,50.00,9.00,0.00,29.83,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,78.80,EHBK 221825Z AUTO 05009KT 9999 NSC 26/08 Q1010 NOSIG,M
EHBK,2022-06-22 18:55,77.00,48.20,36.22,40.00,8.00,0.00,29.85,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,EHBK 221855Z AUTO 04008KT 9999 NCD 25/09 Q1011 NOSIG,M
EHBK,2022-06-22 19:25,75.20,48.20,38.46,50.00,7.00,0.00,29.85,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,EHBK 221925Z AUTO 05007KT 9999 NCD 24/09 Q1011 NOSIG,M
EHBK,2022-06-22 19:55,73.40,48.20,40.85,40.00,7.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,EHBK 221955Z AUTO 04007KT 9999 NSC 23/09 Q1011 NOSIG,M
EHBK,2022-06-22 20:25,69.80,48.20,46.16,40.00,6.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,EHBK 222025Z AUTO 04006KT 9999 NSC 21/09 Q1011 NOSIG,M
EHBK,2022-06-22 20:55,69.80,48.20,46.16,30.00,7.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,EHBK 222055Z AUTO 03007KT 9999 NSC 21/09 Q1011 NOSIG,M
EHBK,2022-06-22 21:25,69.80,48.20,46.16,30.00,8.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,EHBK 222125Z AUTO 03008KT 9999 NSC 21/09 Q1011,M
EHBK,2022-06-22 21:55,69.80,50.00,49.37,40.00,7.00,0.00,29.88,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,EHBK 222155Z AUTO 04007KT 9999 NSC 21/10 Q1012,M
EHBK,2022-06-22 22:25,68.00,48.20,49.10,50.00,7.00,0.00,29.88,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,EHBK 222225Z AUTO 05007KT 9999 NSC 20/09 Q1012,M
EHBK,2022-06-22 22:55,66.20,48.20,52.25,50.00,6.00,0.00,29.88,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,EHBK 222255Z AUTO 05006KT 9999 NSC 19/09 Q1012,M
EHBK,2022-06-22 23:25,64.40,48.20,55.63,60.00,5.00,0.00,29.88,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,EHBK 222325Z AUTO 06005KT 9999 NCD 18/09 Q1012,M
EHBK,2022-06-22 23:55,64.40,48.20,55.63,60.00,6.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,EHBK 222355Z AUTO 06006KT 9999 NSC 18/09 Q1011,M
EHBK,2022-06-23 00:25,64.40,48.20,55.63,60.00,5.00,0.00,29.85,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,EHBK 230025Z AUTO 06005KT 9999 NCD 18/09 Q1011,M
EHBK,2022-06-23 00:55,64.40,48.20,55.63,80.00,7.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,EHBK 230055Z AUTO 08007KT 050V110 9999 NSC 18/09 Q1011,M
EHBK,2022-06-23 01:25,66.20,48.20,52.25,60.00,7.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,EHBK 230125Z AUTO 06007KT 9999 NSC 19/09 Q1011,M
EHBK,2022-06-23 01:55,66.20,48.20,52.25,170.00,4.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,66.20,EHBK 230155Z AUTO 17004KT 110V210 9999 NSC 19/09 Q1011,M
EHBK,2022-06-23 02:25,64.40,50.00,59.50,110.00,1.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,EHBK 230225Z AUTO 11001KT 9999 NSC 18/10 Q1011,M
EHBK,2022-06-23 02:55,64.40,50.00,59.50,M,2.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,EHBK 230255Z AUTO VRB02KT 9999 NSC 18/10 Q1011,M
EHBK,2022-06-23 03:25,62.60,51.80,67.75,100.00,2.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,EHBK 230325Z AUTO 10002KT 9999 NSC 17/11 Q1011,M
EHBK,2022-06-23 03:55,62.60,51.80,67.75,110.00,5.00,0.00,29.85,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,62.60,COR EHBK 230355Z AUTO 11005KT 9999 NCD 17/11 Q1011 NOSIG,M
EHBK,2022-06-23 04:25,64.40,53.60,67.95,110.00,4.00,0.00,29.85,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,EHBK 230425Z AUTO 11004KT 9999 NCD 18/12 Q1011 NOSIG,M
EHBK,2022-06-23 04:55,68.00,55.40,64.04,120.00,3.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,EHBK 230455Z AUTO 12003KT 9999 NSC 20/13 Q1011 NOSIG,M
EHBK,2022-06-23 05:25,68.00,57.20,68.35,120.00,6.00,0.00,29.85,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,68.00,EHBK 230525Z AUTO 12006KT 9999 NCD 20/14 Q1011 NOSIG,M
EHBK,2022-06-23 05:55,69.80,59.00,68.55,120.00,5.00,0.00,29.85,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,69.80,EHBK 230555Z AUTO 12005KT 9999 NSC 21/15 Q1011 NOSIG,M
EHBK,2022-06-23 06:25,71.60,60.80,68.75,160.00,4.00,0.00,29.85,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,EHBK 230625Z AUTO 16004KT 100V220 9999 NCD 22/16 Q1011 NOSIG,M
EHBK,2022-06-23 06:55,73.40,62.60,68.94,180.00,4.00,0.00,29.85,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,EHBK 230655Z AUTO 18004KT 140V230 9999 NCD 23/17 Q1011 NOSIG,M
EHBK,2022-06-23 07:25,75.20,64.40,69.14,190.00,6.00,0.00,29.85,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,75.20,EHBK 230725Z AUTO 19006KT 140V230 9999 NCD 24/18 Q1011 NOSIG,M
EHBK,2022-06-23 07:55,77.00,62.60,61.13,170.00,7.00,0.00,29.85,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,EHBK 230755Z AUTO 17007KT 110V210 9999 NCD 25/17 Q1011 NOSIG,M
EHBK,2022-06-23 08:25,77.00,62.60,61.13,180.00,8.00,0.00,29.88,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,77.00,EHBK 230825Z AUTO 18008KT 130V250 9999 NCD 25/17 Q1012 NOSIG,M
EHBK,2022-06-23 08:55,78.80,62.60,57.60,200.00,7.00,0.00,29.88,M,6.21,M,SCT,M,M,M,3000.00,M,M,M,M,M,M,M,M,M,M,78.80,EHBK 230855Z AUTO 20007KT 150V230 9999 SCT030 26/17 Q1012 NOSIG,M
EHBK,2022-06-23 09:25,80.60,64.40,57.84,200.00,8.00,0.00,29.85,M,6.21,M,BKN,BKN,M,M,3300.00,3900.00,M,M,M,M,M,M,M,M,M,82.27,EHBK 230925Z AUTO 20008KT 150V250 9999 BKN033 BKN039 27/18 Q1011 NOSIG,M
EHBK,2022-06-23 09:55,80.60,64.40,57.84,230.00,6.00,0.00,29.85,M,6.21,M,BKN,M,M,M,3500.00,M,M,M,M,M,M,M,M,M,M,82.27,EHBK 230955Z AUTO 23006KT 180V300 9999 BKN035 27/18 Q1011 NOSIG,M
EHBK,2022-06-23 10:25,80.60,62.60,54.30,220.00,6.00,0.00,29.85,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,81.84,EHBK 231025Z AUTO 22006KT 190V290 9999 NCD 27/17 Q1011 NOSIG,M
EHBK,2022-06-23 10:55,82.40,62.60,51.21,210.00,5.00,0.00,29.85,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.41,EHBK 231055Z AUTO 21005KT 170V290 9999 NCD 28/17 Q1011 NOSIG,M
EHBK,2022-06-23 11:25,82.40,60.80,48.05,210.00,5.00,0.00,29.85,M,6.21,M,SCT,M,M,M,4300.00,M,M,M,M,M,M,M,M,M,M,82.90,EHBK 231125Z AUTO 21005KT 130V280 9999 SCT043 28/16 Q1011 NOSIG,M
EHBK,2022-06-23 11:55,84.20,59.00,42.52,M,4.00,0.00,29.85,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.92,EHBK 231155Z AUTO VRB04KT 9999 NCD 29/15 Q1011 NOSIG,M
EHBK,2022-06-23 12:25,82.40,60.80,48.05,180.00,5.00,0.00,29.83,M,6.21,M,BKN,M,M,M,4800.00,M,M,M,M,M,M,M,M,M,M,82.90,EHBK 231225Z AUTO 18005KT 120V220 9999 BKN048 28/16 Q1010 NOSIG,M
EHBK,2022-06-23 12:55,82.40,60.80,48.05,250.00,5.00,0.00,29.83,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,82.90,EHBK 231255Z AUTO 25005KT 200V280 9999 NSC 28/16 Q1010 TEMPO -SHRA FEW070CB,M
EHBK,2022-06-23 13:25,86.00,60.80,42.80,M,3.00,0.00,29.83,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.05,EHBK 231325Z AUTO VRB03KT 9999 NSC 30/16 Q1010 TEMPO -SHRA FEW070CB,M
EHBK,2022-06-23 13:55,84.20,59.00,42.52,190.00,6.00,0.00,29.83,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,83.92,EHBK 231355Z AUTO 19006KT 160V240 9999 NSC 29/15 Q1010 TEMPO -SHRA FEW070CB,M
EHBK,2022-06-23 14:25,86.00,60.80,42.80,200.00,5.00,0.00,29.80,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.05,EHBK 231425Z AUTO 20005KT 150V230 9999 NSC 30/16 Q1009 TEMPO -SHRA FEW070CB,M
EHBK,2022-06-23 14:55,87.80,59.00,37.90,210.00,7.00,0.00,29.80,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,87.12,EHBK 231455Z AUTO 21007KT 140V260 9999 NCD 31/15 Q1009 TEMPO -SHRA FEW070CB,M
EHBK,2022-06-23 15:25,86.00,62.60,45.61,210.00,6.00,0.00,29.80,M,6.21,M,NCD,M,M,M,M,M,M,M,M,M,M,M,M,M,M,86.72,EHBK 231525Z AUTO 21006KT 150V320 9999 NCD 30/17 Q1009 TEMPO -SHRA FEW070CB,M
EHBK,2022-06-23 15:55,84.20,60.80,45.34,260.00,9.00,0.00,29.80,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,84.43,EHBK 231555Z AUTO 26009KT 220V310 9999 NSC 29/16 Q1009 TEMPO -SHRA FEW070CB,M
EHBK,2022-06-23 16:25,82.40,62.60,51.21,260.00,6.00,0.00,29.80,M,6.21,M,FEW,M,M,M,4400.00,M,M,M,M,M,M,M,M,M,M,83.41,EHBK 231625Z AUTO 26006KT 220V290 9999 FEW044CB 28/17 Q1009 TEMPO -SHRA FEW070CB,M
EHBK,2022-06-23 16:55,84.20,62.60,48.32,270.00,5.00,0.00,29.77,M,6.21,M,FEW,M,M,M,4800.00,M,M,M,M,M,M,M,M,M,M,85.03,EHBK 231655Z AUTO 27005KT 210V320 9999 FEW048CB 29/17 Q1008 RETS TEMPO 5000 TSRA SCT060CB,M
EHBK,2022-06-23 17:25,80.60,57.20,44.80,280.00,4.00,0.00,29.80,M,6.21,M,FEW,M,M,M,5200.00,M,M,M,M,M,M,M,M,M,M,80.81,EHBK 231725Z AUTO 28004KT 230V320 9999 FEW052CB 27/14 Q1009 RETS TEMPO 5000 TSRA SCT060CB,M
EHBK,2022-06-23 17:55,80.60,62.60,54.30,80.00,8.00,0.00,29.80,M,6.21,M,FEW,M,M,M,3900.00,M,M,M,M,M,M,M,M,M,M,81.84,EHBK 231755Z AUTO 08008KT 050V110 9999 FEW039CB 27/17 Q1009 TEMPO 5000 TSRA SCT060CB,M
EHBK,2022-06-23 18:25,80.60,64.40,57.84,60.00,5.00,0.00,29.80,M,6.21,M,FEW,M,M,M,3600.00,M,M,M,TS,M,M,M,M,M,M,82.27,EHBK 231825Z AUTO 06005KT 020V090 9999 TS FEW036CB 27/18 Q1009 TEMPO 4000 TSRA SCT060CB,M
EHBK,2022-06-23 18:55,75.20,68.00,78.34,M,1.00,0.00,29.80,M,6.21,M,FEW,M,M,M,3300.00,M,M,M,M,M,M,M,M,M,M,75.20,EHBK 231855Z AUTO VRB01KT 9999 FEW033/// 24/20 Q1009 NOSIG,M
EHBK,2022-06-23 19:25,71.60,66.20,83.09,180.00,3.00,0.00,29.77,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,EHBK 231925Z AUTO 18003KT 080V220 9999 NSC 22/19 Q1008 NOSIG,M
EHBK,2022-06-23 19:55,73.40,66.20,78.19,260.00,1.00,0.00,29.77,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,73.40,EHBK 231955Z AUTO 26001KT 9999 NSC 23/19 Q1008 TEMPO 4000 TSRA SCT070CB,M
EHBK,2022-06-23 20:25,71.60,68.00,88.43,M,1.00,0.00,29.77,M,6.21,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,71.60,EHBK 232025Z AUTO VRB01KT 9999 NSC 22/20 Q1008 TEMPO 4000 TSRA SCT070CB,M
EHBK,2022-06-23 20:55,71.60,64.40,78.04,40.00,4.00,0.00,29.77,M,6.21,M,NSC,M,M,M,M,M,M,M,TS,M,M,M,M,M,M,71.60,EHBK 232055Z AUTO 04004KT 9999 TS NSC 22/18 Q1008 TEMPO 4000 TSRA SCT070CB,M
EHBK,2022-06-23 21:25,71.60,66.20,83.09,80.00,7.00,0.00,29.77,M,6.21,M,NSC,M,M,M,M,M,M,M,TS,M,M,M,M,M,M,71.60,EHBK 232125Z AUTO 08007KT 9999 TS NSC 22/19 Q1008,M
EHBK,2022-06-23 21:55,69.80,64.40,82.98,60.00,5.00,0.00,29.74,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,M,M,M,M,M,M,69.80,EHBK 232155Z AUTO 06005KT 9999 FEW015CB 21/18 Q1007,M
EHBK,2022-06-23 22:25,69.80,66.20,88.34,10.00,4.00,0.00,29.74,M,6.21,M,FEW,FEW,M,M,200.00,1500.00,M,M,TSRA,M,M,M,M,M,M,69.80,EHBK 232225Z AUTO 01004KT 320V040 9999 TSRA FEW002 FEW015CB 21/19 Q1007,M
EHBK,2022-06-23 22:55,69.80,66.20,88.34,200.00,6.00,0.00,29.74,M,1.62,M,FEW,M,M,M,1500.00,M,M,M,+RADZ,M,M,M,M,M,M,69.80,EHBK 232255Z AUTO 20006KT 150V240 2600 +RADZ FEW015CB 21/19 Q1007 RETS,M
EHBK,2022-06-23 23:25,66.20,64.40,93.92,190.00,17.00,0.00,29.77,M,6.21,M,SCT,SCT,M,M,1500.00,4300.00,M,M,TSRA,M,M,M,M,M,M,66.20,EHBK 232325Z AUTO 19017KT 150V230 9999 TSRA SCT015CB SCT043 19/18 Q1008,M
EHBK,2022-06-23 23:55,66.20,64.40,93.92,200.00,9.00,0.00,29.80,M,6.21,M,FEW,SCT,BKN,M,0.00,500.00,1500.00,M,-TSRA,M,M,M,M,M,M,66.20,EHBK 232355Z AUTO 20009KT 170V230 9999 -TSRA FEW000 SCT005 BKN015CB 19/18 Q1009 RERA,M
EHBK,2022-06-24 00:25,66.20,64.40,93.92,260.00,9.00,0.00,29.77,M,6.21,M,FEW,SCT,M,M,500.00,800.00,M,M,-DZ,M,M,M,M,M,M,66.20,EHBK 240025Z AUTO 26009KT 220V300 9999 -DZ FEW005/// SCT008/// 19/18 Q1008 RETS,M
EHBK,2022-06-24 00:55,64.40,64.40,100.00,250.00,7.00,0.00,29.77,M,6.21,M,SCT,BKN,OVC,M,400.00,500.00,700.00,M,M,M,M,M,M,M,M,64.40,EHBK 240055Z AUTO 25007KT 200V280 9999 SCT004 BKN005 OVC007 18/18 Q1008,M
EHBK,2022-06-24 01:25,64.40,64.40,100.00,250.00,7.00,0.00,29.77,M,6.21,M,SCT,BKN,OVC,M,600.00,700.00,800.00,M,M,M,M,M,M,M,M,64.40,EHBK 240125Z AUTO 25007KT 220V290 9999 SCT006 BKN007 OVC008 18/18 Q1008,M
EHBK,2022-06-24 01:55,64.40,64.40,100.00,230.00,5.00,0.00,29.77,M,6.21,M,FEW,SCT,BKN,M,400.00,500.00,700.00,M,M,M,M,M,M,M,M,64.40,EHBK 240155Z AUTO 23005KT 210V280 9999 FEW004/// SCT005/// BKN007/// 18/18 Q1008,M
EHBK,2022-06-24 02:25,64.40,64.40,100.00,220.00,7.00,0.00,29.77,M,6.21,M,FEW,BKN,OVC,M,400.00,500.00,600.00,M,M,M,M,M,M,M,M,64.40,EHBK 240225Z AUTO 22007KT 9999 FEW004/// BKN005/// OVC006/// 18/18 Q1008,M
EHBK,2022-06-24 02:55,64.40,64.40,100.00,180.00,3.00,0.00,29.74,M,6.21,M,SCT,BKN,OVC,M,500.00,600.00,800.00,M,M,M,M,M,M,M,M,64.40,EHBK 240255Z AUTO 18003KT 150V210 9999 SCT005 BKN006 OVC008 18/18 Q1007,M
EHBK,2022-06-24 03:25,64.40,62.60,93.88,200.00,2.00,0.00,29.74,M,6.21,M,SCT,M,M,M,1300.00,M,M,M,M,M,M,M,M,M,M,64.40,EHBK 240325Z AUTO 20002KT 9999 SCT013 18/17 Q1007,M
EHBK,2022-06-24 03:55,64.40,62.60,93.88,220.00,6.00,0.00,29.74,M,4.97,M,NSC,M,M,M,M,M,M,M,M,M,M,M,M,M,M,64.40,EHBK 240355Z AUTO 22006KT 8000 NSC 18/17 Q1007,M
EHBK,2022-06-24 04:25,64.40,64.40,100.00,190.00,6.00,0.00,29.74,M,4.97,M,FEW,SCT,OVC,M,400.00,500.00,600.00,M,M,M,M,M,M,M,M,64.40,EHBK 240425Z AUTO 19006KT 160V220 8000 FEW004 SCT005 OVC006 18/18 Q1007 TEMPO 7000 RA BKN005,M
EHBK,2022-06-24 04:55,64.40,62.60,93.88,230.00,10.00,0.00,29.74,M,6.21,M,FEW,BKN,BKN,FEW,600.00,700.00,800.00,1500.00,M,M,M,M,M,M,M,64.40,EHBK 240455Z AUTO 23010KT 9999 FEW006 BKN007 BKN008 FEW015CB 18/17 Q1007 TEMPO 7000 RA BKN004,M
EHBK,2022-06-24 05:25,64.40,62.60,93.88,250.00,8.00,0.00,29.77,M,3.73,M,FEW,SCT,M,M,700.00,1500.00,M,M,RA,M,M,M,M,M,M,64.40,EHBK 240525Z AUTO 25008KT 200V290 6000 RA FEW007 SCT015CB 18/17 Q1008 TEMPO 4000 RA SHRA BKN004 FEW040CB,M
EHBK,2022-06-24 05:55,64.40,62.60,93.88,240.00,5.00,0.00,29.74,M,4.35,M,FEW,M,M,M,1500.00,M,M,M,-SHRA,M,M,M,M,M,M,64.40,EHBK 240555Z AUTO 24005KT 210V280 7000 -SHRA FEW015CB 18/17 Q1007 RERA TEMPO 4000 RA SHRA BKN004 FEW040CB,M
EHBK,2022-06-24 06:25,64.40,62.60,93.88,240.00,6.00,0.00,29.74,M,5.59,M,FEW,M,M,M,1500.00,M,M,M,-RA,M,M,M,M,M,M,64.40,EHBK 240625Z AUTO 24006KT 200V280 9000 -RA FEW015CB 18/17 Q1007 TEMPO 4000 RA SHRA BKN004 FEW040CB,M
EHBK,2022-06-24 06:55,64.40,62.60,93.88,220.00,5.00,0.00,29.74,M,6.21,M,NSC,M,M,M,M,M,M,M,-RA,M,M,M,M,M,M,64.40,EHBK 240655Z AUTO 22005KT 9999 -RA NSC 18/17 Q1007 REDZRA TEMPO 6000 RA SHRA BKN004 FEW040CB,M
EHBK,2022-06-24 07:25,66.20,62.60,88.18,210.00,7.00,0.00,29.77,M,6.21,M,FEW,BKN,BKN,M,600.00,800.00,1000.00,M,M,M,M,M,M,M,M,66.20,COR EHBK 240725Z AUTO 21007KT 180V240 9999 FEW006 BKN008 BKN010 19/17 Q1008 BECMG BKN030,M
EHBK,2022-06-24 07:55,68.00,64.40,88.26,200.00,9.00,0.00,29.74,M,6.21,M,FEW,SCT,BKN,M,600.00,700.00,900.00,M,M,M,M,M,M,M,M,68.00,EHBK 240755Z AUTO 20009KT 9999 FEW006 SCT007 BKN009 20/18 Q1007 BECMG BKN030,M
EHBK,2022-06-24 08:25,68.00,64.40,88.26,240.00,7.00,0.00,29.74,M,6.21,M,FEW,SCT,M,M,900.00,1000.00,M,M,M,M,M,M,M,M,M,68.00,EHBK 240825Z AUTO 24007KT 210V280 9999 FEW009/// SCT010/// 20/18 Q1007 NOSIG,M
EHBK,2022-06-24 08:55,68.00,62.60,82.86,250.00,6.00,0.00,29.74,M,6.21,M,SCT,BKN,BKN,M,1300.00,1500.00,2000.00,M,M,M,M,M,M,M,M,68.00,EHBK 240855Z AUTO 25006KT 190V310 9999 SCT013 BKN015 BKN020 20/17 Q1007 NOSIG,M
EHBK,2022-06-24 09:25,69.80,64.40,82.98,230.00,8.00,0.00,29.74,M,6.21,M,SCT,M,M,M,1400.00,M,M,M,M,M,M,M,M,M,M,69.80,EHBK 240925Z AUTO 23008KT 200V270 9999 SCT014 21/18 Q1007 NOSIG,M
EHBK,2022-06-24 09:55,71.60,64.40,78.04,240.00,9.00,0.00,29.74,M,6.21,M,BKN,BKN,BKN,M,1700.00,2000.00,2600.00,M,M,M,M,M,M,M,M,71.60,EHBK 240955Z AUTO 24009KT 210V280 9999 BKN017 BKN020 BKN026 22/18 Q1007 TEMPO 6000 SHRA FEW020CB,M
EHBK,2022-06-24 10:25,71.60,60.80,68.75,250.00,9.00,0.00,29.77,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,M,M,M,M,M,M,71.60,EHBK 241025Z AUTO 25009KT 200V290 9999 FEW020 22/16 Q1008 TEMPO 6000 SHRA FEW020CB,M
EHBK,2022-06-24 10:55,68.00,60.80,77.75,250.00,10.00,0.00,29.77,M,6.21,M,FEW,SCT,M,M,2200.00,2500.00,M,M,-RA,M,M,M,M,M,M,68.00,EHBK 241055Z AUTO 25010KT 190V290 9999 -RA FEW022 SCT025 20/16 Q1008 TEMPO 6000 SHRA FEW020CB,M
